3.425,-0.0106958
3.45,-0.00846847
3.475,0.00247821
3.5,0.0124448
3.525,0.0116582
3.55,-4.1658e-05
3.575,-0.0123351
3.6,-0.0137692
3.625,-0.00267302
3.65,0.0109136
3.675,0.0144641
3.7,0.00475413
3.725,-0.00904289
3.75,-0.0140202
3.775,-0.00575615
3.8,0.0075887
3.825,0.013203
3.85,0.00593059
3.875,-0.00689816
3.9,-0.012711
3.925,-0.00593486
3.95,0.0066529
3.975,0.0126228
4,0.00608014
4.025,-0.00655307
4.05,-0.01281
4.075,-0.00640415
4.1,0.0065269
4.125,0.0133079
4.15,0.00708688
4.175,-0.00634776
4.2,-0.01401
4.225,-0.00825857
4.25,0.00567348
4.275,0.0145283
4.3,0.00969836
4.325,-0.00442825
4.35,-0.014527
4.375,-0.0109942
4.4,0.002879
4.425,0.013999
4.45,0.0118969
4.475,-0.0013564
4.5,-0.0131731
4.525,-0.0124345
4.55,5.33723e-06
4.575,0.0122534
4.6,0.0127548
4.625,0.00121368
4.65,-0.0112875
4.675,-0.0129368
4.7,-0.00236772
4.725,0.0102312
4.75,0.012953
4.775,0.0034476
4.8,-0.00906207
4.825,-0.0127425
4.85,-0.00437485
4.875,0.00782869
4.9,0.0122815
4.925,0.00505351
4.95,-0.00664624
4.975,-0.011629
5,-0.00544089
5.025,0.00563864
5.05,0.0109141
5.075,0.00559039
5.1,-0.00485867
5.125,-0.0102564
5.15,-0.0056087
5.175,0.00427685
5.2,0.00971067
5.225,0.00558592
5.25,-0.00383336
5.275,-0.0092828
5.3,-0.00557816
5.325,0.00347071
5.35,0.00895756
5.375,0.00562052
5.4,-0.00313286
5.425,-0.00870013
5.45,-0.00572365
5.475,0.00277212
5.5,0.00845823
5.525,0.00586375
5.55,-0.0023711
5.575,-0.00818628
5.6,-0.00599507
5.625,0.0019505
5.65,0.00787126
5.675,0.00608117
5.7,-0.00154878
5.725,-0.00753348
5.75,-0.00611559
5.775,0.00119299
5.8,0.00720424
5.825,0.00611678
5.85,-0.000886133
5.875,-0.00690392
5.9,-0.00610905
5.925,0.000614256
5.95,0.00663554
5.975,0.00610811
6,-0.000360248
6.025,-0.0063909
6.05,-0.00611759
6.075,0.000113692
6.1,0.00616092
6.125,0.00613478
6.15,0.000128096
6.175,-0.00594221
6.2,-0.00615905
6.225,-0.000366676
6.25,0.0057346
6.275,0.00619425
6.3,0.000608205
6.325,-0.00553463
6.35,-0.00624367
6.375,-0.000861934
6.4,0.00533306
6.425,0.00630498
6.45,0.00113483
6.475,-0.00511815
6.5,-0.00637009
6.525,-0.00142843
6.55,0.00487975
6.575,0.00642782
6.6,0.00173898
6.625,-0.00461132
6.65,-0.00646625
6.675,-0.00205835
6.7,0.0043109
6.725,0.00647469
6.75,0.00237511
6.775,-0.00398198
6.8,-0.00644603
6.825,-0.00267685
6.85,0.00363318
6.875,0.00637894
6.9,0.00295357
6.925,-0.00327558
6.95,-0.00627771
6.975,-0.00320031
7,0.00291912
7.025,0.00614982
7.05,0.00341723
7.075,-0.00257002
7.1,-0.00600261
7.125,-0.00360757
7.15,0.00223056
7.175,0.00584108
7.2,0.00377496
7.225,-0.00190058
7.25,-0.00566762
7.275,-0.00392175
7.3,0.00157952
7.325,0.00548312
7.35,0.00404879
7.375,-0.00126754
7.4,-0.00528833
7.425,-0.00415631
7.45,0.000965466
7.475,0.00508446
7.5,0.00424471
7.525,-0.000674175
7.55,-0.00487292
7.575,-0.00431462
7.6,0.000394327
7.625,0.00465497
7.65,0.0043667
7.675,-0.000126476
7.7,-0.00443173
7.725,-0.00440145
7.75,-0.000128719
7.775,0.00420439
7.8,0.00441936
7.825,0.000370463
7.85,-0.00397434
7.875,-0.00442106
7.9,-0.000597919
7.925,0.0037432
7.95,0.00440748
7.975,0.000810363
8,-0.00351283
8.025,-0.00437997
8.05,-0.00100739
8.075,0.00328514
8.1,0.00434037
8.125,0.00118916
8.15,-0.00306185
8.175,-0.00429088
8.2,-0.00135653
8.225,0.00284413
8.25,0.00423373
8.275,0.00151101
8.3,-0.00263235
8.325,-0.00417073
8.35,-0.00165437
8.375,0.00242611
8.4,0.00410303
8.425,0.00178824
8.45,-0.00222453
8.475,-0.00403103
8.5,-0.0019138
8.525,0.00202667
8.55,0.00395459
8.575,0.00203162
8.6,-0.00183177
8.625,-0.00387334
8.65,-0.00214185
8.675,0.00163943
8.7,0.00378692
8.725,0.00224435
8.75,-0.00144958
8.775,-0.00369513
8.8,-0.00233888
8.825,0.00126234
8.85,0.0035979
8.875,0.00242521
8.9,-0.00107797
8.925,-0.0034953
8.95,-0.00250312
8.975,0.000896825
9,0.00338752
9.025,0.00257244
9.05,-0.000719292
9.075,-0.00327482
9.1,-0.00263308
9.125,0.000545777
9.15,0.00315757
9.175,0.00268501
9.2,-0.000376679
9.225,-0.00303615
9.25,-0.00272825
9.275,0.000212367
9.3,0.00291103
9.325,0.00276293
9.35,-5.31626e-05
9.375,-0.00278264
9.4,-0.00278919
9.425,-0.000100672
9.45,0.00265141
9.475,0.00280724
9.5,0.000248926
9.525,-0.00251772
9.55,-0.00281725
9.575,-0.000391412
9.6,0.00238193
9.625,0.00281936
9.65,0.000527927
9.675,-0.00224438
9.7,-0.0028137
9.725,-0.000658228
9.75,0.00210543
9.775,0.00280038
9.8,0.000782028
9.825,-0.00196553
9.85,-0.00277957
9.875,-0.00089903
9.9,0.00182517
9.925,0.0027515
9.95,0.00100896
9.975,-0.00168492
10,-0.00271651
10.025,-0.00111162
10.05,0.00154534
10.075,0.002675
10.1,0.00120688
10.125,-0.00140696
10.15,-0.00262744
10.175,-0.0012947
10.2,0.00127028
10.225,0.00257432
10.25,0.00137515
10.275,-0.00113573
10.3,-0.00251615
10.325,-0.00144831
10.35,0.00100368
10.375,0.0024534
10.4,0.00151436
10.425,-0.000874432
10.45,-0.00238654
10.475,-0.00157346
10.5,0.000748238
10.525,0.002316
10.55,0.00162583
10.575,-0.000625307
10.6,-0.00224218
10.625,-0.00167166
10.65,0.000505808
10.675,0.00216544
10.7,0.00171116
10.725,-0.000389884
10.75,-0.00208614
10.775,-0.00174454
10.8,0.000277658
10.825,0.00200458
10.85,0.001772
10.875,-0.000169237
10.9,-0.00192107
10.925,-0.00179373
10.95,6.47224e-05
10.975,0.00183589
11,0.00180991
11.025,3.57918e-05
11.05,-0.00174931
11.075,-0.00182073
11.1,-0.00013222
11.125,0.00166162
11.15,0.00182638
11.175,0.000224487
11.2,-0.00157308
11.225,-0.00182708
11.25,-0.000312535
11.275,0.00148394
11.3,0.00182301
11.325,0.000396321
11.35,-0.00139447
11.375,-0.0018144
11.4,-0.000475818
11.425,0.00130487
11.45,0.00180145
11.475,0.000551011
11.5,-0.00121538
11.525,-0.00178435
11.55,-0.000621894
11.575,0.00112619
11.6,0.00176331
11.625,0.000688463
11.65,-0.0010375
11.675,-0.00173852
11.7,-0.000750722
11.725,0.000949481
11.75,0.00171016
11.775,0.000808674
11.8,-0.000862332
11.825,-0.00167842
11.85,-0.000862325
11.875,0.000776226
11.9,0.0016435
11.925,0.000911689
11.95,-0.000691342
11.975,-0.00160557
12,-0.000956785
12.025,0.000607852
12.05,0.00156485
12.075,0.000997639
12.1,-0.000525926
12.125,-0.00152153
12.15,-0.00103429
12.175,0.000445728
12.2,0.00147582
12.225,0.00106678
12.25,-0.000367414
12.275,-0.00142792
12.3,-0.00109518
12.325,0.00029113
12.35,0.00137805
12.375,0.00111956
12.4,-0.000217013
12.425,-0.00132642
12.45,-0.00113999
12.475,0.000145187
12.5,0.00127324
12.525,0.00115658
12.55,-7.57629e-05
12.575,-0.00121872
12.6,-0.00116942
12.625,8.84e-06
12.65,0.00116307
12.675,0.00117864
12.7,5.54951e-05
12.725,-0.00110647
12.75,-0.00118434
