0,0
0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,7.78397e-11
0.11,1.65289e-09
0.12,1.85583e-08
0.13,1.45759e-07
0.14,8.93353e-07
0.15,4.51977e-06
0.16,1.9514e-05
0.17,7.34713e-05
0.18,0.000244931
0.19,0.000731234
0.2,0.00197237
0.21,0.00484032
0.22,0.0108674
0.23,0.022419
0.24,0.042629
0.25,0.0748582
0.26,0.121473
0.27,0.181957
0.28,0.250744
0.29,0.315654
0.3,0.358093
0.31,0.356075
0.32,0.290325
0.33,0.152358
0.34,-0.0480247
0.35,-0.279327
0.36,-0.492046
0.37,-0.6304
0.38,-0.649744
0.39,-0.534105
0.4,-0.306675
0.41,-0.0274652
0.42,0.223369
0.43,0.372067
0.44,0.378195
0.45,0.250905
0.46,0.046742
0.47,-0.151595
0.48,-0.267778
0.49,-0.26235
0.5,-0.147929
0.51,0.0178756
0.52,0.159023
0.53,0.215226
0.54,0.168189
0.55,0.047876
0.56,-0.083805
0.57,-0.163737
0.58,-0.157686
0.59,-0.0752158
0.6,0.0374002
0.61,0.122047
0.62,0.138376
0.63,0.083097
0.64,-0.0104592
0.65,-0.0914683
0.66,-0.118827
0.67,-0.0819725
0.68,-0.00470633
0.69,0.0692536
0.7,0.100535
0.71,0.0748327
0.72,0.00915926
0.73,-0.0590923
0.74,-0.0935614
0.75,-0.0786885
0.76,-0.0271031
0.77,0.0288726
0.78,0.0562168
0.79,0.0397301
0.8,-0.0101717
0.81,-0.0642665
0.82,-0.0915082
0.83,-0.0762637
0.84,-0.0261748
0.85,0.0332891
0.86,0.0738504
0.87,0.080042
0.88,0.0565551
0.89,0.0235968
0.9,0.00361275
0.91,0.00757117
0.92,0.0289075
0.93,0.0484222
0.94,0.0468577
0.95,0.0174341
0.96,-0.0291765
0.97,-0.0703562
0.98,-0.0842469
0.99,-0.0622277
1,-0.0139886
1.01,0.0375837
1.02,0.068634
1.03,0.0666831
1.04,0.0363037
1.05,-0.00461509
1.06,-0.0353557
1.07,-0.0433613
1.08,-0.0296494
1.09,-0.00619842
1.1,0.012377
1.11,0.0174769
1.12,0.010426
1.13,-0.000136908
1.14,-0.005074
1.15,-0.00106394
1.16,0.00760595
1.17,0.012644
1.18,0.00808159
1.19,-0.0050437
1.2,-0.0188508
1.21,-0.0236036
1.22,-0.0143144
1.23,0.0053753
1.24,0.0247242
1.25,0.0321148
1.26,0.0222404
1.27,-0.000214341
1.28,-0.0228325
1.29,-0.0325114
1.3,-0.0231863
1.31,0.000383422
1.32,0.0251108
1.33,0.0369912
1.34,0.0291348
1.35,0.00573174
1.36,-0.02036
