x,y,Ex,Ey
0,0,0,0
0,0.0454545,0,0
0,0.0909091,0,0
0,0.136364,0,-0.00244622
0,0.181818,0,-0.0122311
0,0.227273,0,-0.022016
0,0.272727,0,0.189883
0,0.318182,0,0.569649
0,0.363636,0,0.949414
0,0.409091,0,-0.141331
0,0.454545,0,-0.329773
0,0.5,0,-0.518215
0.047619,0,0,0
0.047619,0.0454545,0,0
0.047619,0.0909091,-0.264219,0.264219
0.047619,0.136364,-6.55441e-16,-0.00372758
0.047619,0.181818,-6.55441e-16,-0.0135125
0.047619,0.227273,0.0644172,-0.0644172
0.047619,0.272727,1.49541e-15,0.289345
0.047619,0.318182,1.49541e-15,0.669111
0.047619,0.363636,-1.90561,1.90561
0.047619,0.409091,3.83072e-15,-0.215362
0.047619,0.454545,0.407543,-0.407543
0.047619,0.5,0.847241,-0.847241
0.0952381,0,0,0
0.0952381,0.0454545,-0.380756,0.380756
0.0952381,0.0909091,-0.971482,0.971482
0.0952381,0.136364,-1.31088e-15,-0.00500893
0.0952381,0.181818,0.0676788,-0.0676788
0.0952381,0.227273,0.136173,-0.136173
0.0952381,0.272727,2.99082e-15,0.388808
0.0952381,0.318182,-1.76998,1.76998
0.0952381,0.363636,-3.09916,3.09916
0.0952381,0.409091,0.296871,-0.296871
0.0952381,0.454545,0.736569,-0.736569
0.0952381,0.5,1.17627,-1.17627
0.142857,0,0.198918,0
0.142857,0.0454545,0.789643,-4.81108e-13
0.142857,0.0909091,1.38037,-9.62216e-13
0.142857,0.136364,-0.044032,-0.044032
0.142857,0.181818,-0.112526,-0.112526
0.142857,0.227273,-0.18102,-0.18102
0.142857,0.272727,1.26136,-0.036001
0.142857,0.318182,2.59054,-0.0739376
0.142857,0.363636,0.313138,-0.488466
0.142857,0.409091,-0.551866,0.282858
0.142857,0.454545,-0.991564,0.508225
0.142857,0.5,-0.876937,0.876937
0.190476,0,0.11051,0
0.190476,0.0454545,0.701235,-4.81108e-13
0.190476,0.0909091,-0.124258,0.124258
0.190476,0.136364,-0.044032,-0.044032
0.190476,0.181818,-0.112526,-0.112526
0.190476,0.227273,-0.177169,0.650626
0.190476,0.272727,1.46029,-0.0416786
0.190476,0.318182,0.327212,-0.51042
0.190476,0.363636,0.622758,-0.971444
0.190476,0.409091,-0.683476,0.350315
0.190476,0.454545,-0.811525,0.811525
0.190476,0.5,-1.32665,1.32665
0.238095,0,0.022102,0
0.238095,0.0454545,-0.166379,0.166379
0.238095,0.0909091,-0.272524,0.272524
0.238095,0.136364,-0.044032,-0.044032
0.238095,0.181818,-0.201192,0.738847
0.238095,0.227273,-0.309296,1.13584
0.238095,0.272727,0.341285,-0.532373
0.238095,0.318182,0.636832,-0.993397
0.238095,0.363636,0.932378,-1.45442
0.238095,0.409091,-0.746112,0.746112
0.238095,0.454545,-1.26124,1.26124
0.238095,0.5,-1.77636,1.77636
0.285714,0,0.0695,0
0.285714,0.0454545,0.175645,2.44031e-14
0.285714,0.0909091,-0.408913,0.408913
0.285714,0.136364,0.111964,0.0559821
0.285714,0.181818,0.220067,0.110034
0.285714,0.227273,-0.343193,0.319459
0.285714,0.272727,-0.41869,-0.278348
0.285714,0.318182,-0.714237,-0.474829
0.285714,0.363636,0.499107,-0.0490386
0.285714,0.409091,0.925997,-0.77707
0.285714,0.454545,1.44112,-1.20935
0.285714,0.5,2.33979,-2.33979
0.333333,0,0.0324333,0
0.333333,0.0454545,-0.954129,0.954129
0.333333,0.0909091,-1.76044,1.76044
0.333333,0.136364,0.0930889,0.0465445
0.333333,0.181818,-0.48246,0.449094
0.333333,0.227273,-0.780888,0.726884
0.333333,0.272727,-0.41869,-0.278348
0.333333,0.318182,0.570692,-0.056072
0.333333,0.363636,0.849078,-0.0834243
0.333333,0.409091,1.01594,-0.852547
0.333333,0.454545,2.38553,-2.38553
0.333333,0.5,3.34615,-3.34615
0.380952,0,1.26705,0
0.380952,0.0454545,2.07336,-3.55982e-15
0.380952,0.0909091,2.87967,-7.11963e-15
0.380952,0.136364,0.551382,0.183794
0.380952,0.181818,0.849811,0.28327
0.380952,0.227273,1.14824,0.382747
0.380952,0.272727,-0.591239,0.332222
0.380952,0.318182,-0.869625,0.488649
0.380952,0.363636,-1.14801,0.645076
0.380952,0.409091,-2.30548,-0.289085
0.380952,0.454545,-3.26609,-0.409537
0.380952,0.5,0.572052,-0.572052
0.428571,0,0.760232,0
0.428571,0.0454545,1.56654,-3.55982e-15
0.428571,0.0909091,0.978024,-0.978024
0.428571,0.136364,0.426327,0.142109
0.428571,0.181818,0.724755,0.241585
0.428571,0.227273,-0.509009,0.278147
0.428571,0.272727,-0.532911,0.299446
0.428571,0.318182,-0.811297,0.455874
0.428571,0.363636,0.010215,-0.739357
0.428571,0.409091,-2.30548,-0.289085
0.428571,0.454545,0.651589,-0.651589
0.428571,0.5,0.908554,-0.908554
0.47619,0,0.253411,0
0.47619,0.0454545,1.64453,-1.64453
0.47619,0.0909091,2.25308,-2.25308
0.47619,0.136364,0.301271,0.100424
0.47619,0.181818,-0.697531,0.381164
0.47619,0.227273,-0.923757,0.504785
0.47619,0.272727,-0.474582,0.266671
0.47619,0.318182,0.0122328,-0.885403
0.47619,0.363636,0.0157639,-1.14098
0.47619,0.409091,0.731126,-0.731126
0.47619,0.454545,0.98809,-0.98809
0.47619,0.5,1.24506,-1.24506
0.52381,0,-1.35474,0
0.52381,0.0454545,-1.96329,-7.82925e-15
0.52381,0.0909091,-2.57184,-1.56585e-14
0.52381,0.136364,0.589804,0.147451
0.52381,0.181818,0.81603,0.204008
0.52381,0.227273,-0.522035,0.515214
0.52381,0.272727,-0.0105513,0.0278878
0.52381,0.318182,-0.0140824,0.0372208
0.52381,0.363636,-0.347125,0.456509
0.52381,0.409091,-0.865726,-1.02282
0.52381,0.454545,-1.12269,-1.32641
0.52381,0.5,2.19984,-2.19984
0.571429,0,-0.717218,0
0.571429,0.0454545,-1.32577,-7.82925e-15
0.571429,0.0909091,1.50276,-1.50276
0.571429,0.136364,0.412055,0.103014
0.571429,0.181818,-0.982133,0.9693
0.571429,0.227273,-1.30066,1.28367
0.571429,0.272727,-0.00870165,0.0229991
0.571429,0.318182,-0.491629,0.646549
0.571429,0.363636,-0.623568,0.820063
0.571429,0.409091,-0.798426,-0.943306
0.571429,0.454545,2.65282,-2.65282
0.571429,0.5,3.26001,-3.26001
0.619048,0,-0.0796909,0
0.619048,0.0454545,2.2862,-2.2862
0.619048,0.0909091,2.72299,-2.72299
0.619048,0.136364,-1.44223,1.42339
0.619048,0.181818,-1.76076,1.73775
0.619048,0.227273,-2.07929,2.05212
0.619048,0.272727,-0.636133,0.836589
0.619048,0.318182,-0.768072,1.0101
0.619048,0.363636,-0.900011,1.18362
0.619048,0.409091,3.1058,-3.1058
0.619048,0.454545,3.71299,-3.71299
0.619048,0.5,4.32017,-4.32017
0.666667,0,-1.33463,0
0.666667,0.0454545,-1.77142,-1.91098e-15
0.666667,0.0909091,0.274009,-0.274009
0.666667,0.136364,1.15025,0.230049
0.666667,0.181818,1.46878,0.293755
0.666667,0.227273,-0.0848932,-0.132187
0.666667,0.272727,0.549745,0.751522
0.666667,0.318182,0.681684,0.931888
0.666667,0.363636,-0.341093,-0.386914
0.666667,0.409091,-2.86726,-0.148787
0.666667,0.454545,-3.47445,-0.180295
0.666667,0.5,0.359423,-0.359423
0.714286,0,-0.571984,0
0.714286,0.0454545,0.57374,-0.57374
0.714286,0.0909091,0.667686,-0.667686
0.714286,0.136364,0.705315,0.141063
0.714286,0.181818,-0.140334,-0.218513
0.714286,0.227273,-0.161124,-0.250885
0.714286,0.272727,0.411523,0.562568
0.714286,0.318182,-0.480315,-0.544838
0.714286,0.363636,-0.545285,-0.618536
0.714286,0.409091,-2.4432,-0.126781
0.714286,0.454545,0.450112,-0.450112
0.714286,0.5,0.506126,-0.506126
0.761905,0,-0.701238,0
0.761905,0.0454545,-0.795184,-6.54152e-16
0.761905,0.0909091,-0.88913,-1.3083e-15
0.761905,0.136364,0.163104,0.027184
0.761905,0.181818,0.183894,0.030649
0.761905,0.227273,0.204684,0.034114
0.761905,0.272727,0.534457,0.235917
0.761905,0.318182,0.599427,0.264596
0.761905,0.363636,-0.508569,0.542085
