x,y,Ex,Ey
0.0185057,0.01016,4.41762e-29,-18.6068
0.0195943,0,0,-19.7466
0.0195943,0.000923636,22.0086,5.0131
0.0195943,0.00184727,22.0086,5.0131
0.0195943,0.00277091,22.0086,43.3483
0.0195943,0.00369455,58.5607,84.4694
0.0195943,0.00461818,58.5607,84.4694
0.0195943,0.00554182,-16.255,-70.8758
0.0195943,0.00646545,-16.255,-70.8758
0.0195943,0.00738909,-16.255,-70.8758
0.0195943,0.00831273,-1.95399e-14,-18.6068
0.0195943,0.00923636,-9.76996e-15,-18.6068
0.0195943,0.01016,4.41762e-29,-18.6068
0.0206829,0,0,5.0131
0.0206829,0.000923636,5.72875e-14,5.0131
0.0206829,0.00184727,1.14575e-13,5.0131
0.0206829,0.00277091,-4.45609,84.4694
0.0206829,0.00369455,-4.45609,84.4694
0.0206829,0.00461818,-79.54,2.13163e-13
0.0206829,0.00554182,-79.54,-70.8758
0.0206829,0.00646545,-79.54,-70.8758
0.0206829,0.00738909,-16.5393,1.24345e-14
0.0206829,0.00831273,-16.5393,-18.6068
0.0206829,0.00923636,-16.5393,-18.6068
0.0206829,0.01016,-6.26058e-29,2.87387e-14
0.0217714,0,0,5.0131
0.0217714,0.000923636,5.72875e-14,5.0131
0.0217714,0.00184727,-4.45609,-7.32747e-15
0.0217714,0.00277091,-4.45609,84.4694
0.0217714,0.00369455,-79.54,1.13687e-13
0.0217714,0.00461818,-79.54,1.06581e-13
0.0217714,0.00554182,-79.54,-70.8758
0.0217714,0.00646545,-16.5393,6.21725e-15
0.0217714,0.00738909,-16.5393,6.21725e-15
0.0217714,0.00831273,-16.5393,-18.6068
0.0217714,0.00923636,-1.21922e-14,1.43694e-14
0.0217714,0.01016,-6.26058e-29,1.43694e-14
0.02286,0,0,5.0131
0.02286,0.000923636,-4.45609,0
0.02286,0.00184727,-4.45609,0
0.02286,0.00277091,-79.54,0
0.02286,0.00369455,-79.54,0
0.02286,0.00461818,-79.54,6.62643e-29
0.02286,0.00554182,-16.5393,0
0.02286,0.00646545,-16.5393,0
0.02286,0.00738909,-16.5393,-2.20881e-29
0.02286,0.00831273,-2.43844e-14,-3.52158e-29
0.02286,0.00923636,-1.21922e-14,1.76079e-29
0.02286,0.01016,-6.26058e-29,0
