-1.02929901635653547e-09
-7.34772912664477663e-10
-5.99211120797358029e-10
-5.17083482154080916e-10
-3.77725454692693217e-10
-2.62266852576084750e-10
-2.47691055519856747e-10
-1.74788692418652231e-10
-4.56524825568658887e-11
-3.93295574940878829e-11
1.35642038233939518e-11
1.05167197045348485e-10
1.32682098492730485e-10
1.98682760972990760e-10
2.76883782272510624e-10
3.31149698877277419e-10
4.33791028397729901e-10
5.50293512516189633e-10
7.24414458030725738e-10
8.28529290770292375e-10
9.77408040914162577e-10
1.88305302528588763e+04
7.46253951379790378e+04
9.33628305466915335e+04
1.13645256372283824e+05
1.64528914738395542e+05
1.74438757521230349e+05
2.68840253105865442e+05
2.88814671431103779e+05
3.47839368717741338e+05
3.70430665427151020e+05
3.98847394248884404e+05
4.35085485193623928e+05
4.42464556451558892e+05
5.49613087096607429e+05
5.57374106395975919e+05
5.91423425426686066e+05
6.80840229266757844e+05
6.97207268893334782e+05
7.06193053848916548e+05
7.23142402562289499e+05
7.31341174286598456e+05
7.93733609277288429e+05
8.65241781911210041e+05
8.90140734094434534e+05
9.32458419609328383e+05
1.06641440757436305e+06
1.11064788792822580e+06
1.21819167543620546e+06
1.30453866111484473e+06
1.45609022560516675e+06
1.52839684957179776e+06
1.64193431835139450e+06
1.68789941433042334e+06
1.77053726071209460e+06
1.89155497072413866e+06
2.04775139890354034e+06
2.19267209385231603e+06
2.27247577596481564e+06
2.33349467481926829e+06
2.36285481553017953e+06
2.36679987498794449e+06
2.48013120989319496e+06
2.48697287117822515e+06
2.57801457810347248e+06
2.57879837621582067e+06
2.66736325326925050e+06
2.69675843260816205e+06
2.75065406773038162e+06
2.76242126010050019e+06
2.87363029129316891e+06
2.92683566639341274e+06
3.05594279659567680e+06
3.11745695194296259e+06
3.27859081064320449e+06
3.29888956763887964e+06
3.48958685826543765e+06
3.53151927359283017e+06
3.70025707243895205e+06
3.71348865410305047e+06
3.93049564160979306e+06
4.15870603816004004e+06
4.36673718977396656e+06
4.51200490635177121e+06
