x,y,Ex,Ey
0.761905,0.409091,0.0671525,-0.978246
0.761905,0.454545,0.0710894,-0.939233
0.761905,0.5,0.859489,-0.859489
0.809524,0,0.27539,0
0.809524,0.0454545,0.283067,0.246619
0.809524,0.0909091,-0.0160978,-0.400655
0.809524,0.136364,-0.147379,0.652896
0.809524,0.181818,-0.142346,0.61498
0.809524,0.227273,-0.388436,0.108401
0.809524,0.272727,-0.378847,-0.138442
0.809524,0.318182,0.102245,0.343066
0.809524,0.363636,0.125483,0.493778
0.809524,0.409091,0.194033,-0.706885
0.809524,0.454545,0.433018,-0.05755
0.809524,0.5,0.425203,-0.425203
0.857143,0,0.445035,0
0.857143,0.0454545,-0.276342,-0.406757
0.857143,0.0909091,-0.295156,-0.555585
0.857143,0.136364,-0.299508,0.265884
0.857143,0.181818,-0.0402621,-0.615681
0.857143,0.227273,-0.0357749,-0.326109
0.857143,0.272727,0.355327,0.227915
0.857143,0.318182,0.378565,0.378627
0.857143,0.363636,0.401803,0.52934
0.857143,0.409091,0.00654782,0.744389
0.857143,0.454545,-0.00126765,0.376736
0.857143,0.5,-0.00908312,0.00908312
0.904762,0,0.200594,0
0.904762,0.0454545,0.219408,-0.131517
0.904762,0.0909091,0.238223,-0.263033
0.904762,0.136364,0.0209763,-0.30589
0.904762,0.181818,0.0164892,-0.170344
0.904762,0.227273,0.327294,-0.368897
0.904762,0.272727,-0.352652,0.232988
0.904762,0.318182,-0.37589,0.29775
0.904762,0.363636,-0.0233954,-0.141696
0.904762,0.409091,0.101256,0.340053
0.904762,0.454545,0.109071,0.30271
0.904762,0.5,-0.259417,0.259417
0.952381,0,-0.0579338,0
0.952381,0.0454545,-0.0391196,-0.131517
0.952381,0.0909091,-0.0263596,0.274214
0.952381,0.136364,0.194536,-0.140405
0.952381,0.181818,0.163647,-0.168748
0.952381,0.227273,0.163647,-0.324956
0.952381,0.272727,-0.18258,0.18386
0.952381,0.318182,-0.0116977,-0.27276
0.952381,0.363636,-0.0116977,-0.261594
0.952381,0.409091,0.0131706,0.219864
0.952381,0.454545,-0.129708,0.00589584
0.952381,0.5,-0.129708,0.129708
1,0,-0.316462,0
1,0.0454545,0,0.386832
1,0.0909091,0,0.411994
1,0.136364,0,0.0314014
1,0.181818,0,-0.124807
1,0.227273,0,-0.281016
1,0.272727,0,-0.403824
1,0.318182,0,-0.392658
1,0.363636,0,-0.381492
1,0.409091,0,-0.247625
1,0.454545,0,-0.123813
1,0.5,0,0
