x,y,Ex,Ey
0,0,0,0
0,0.000923636,-5.83642,0
0,0.00184727,-11.6728,0
0,0.00277091,-1.56758,0
0,0.00369455,-7.40047,0
0,0.00461818,-13.2334,0
0,0.00554182,-3.05761,0
0,0.00646545,-8.88593,0
0,0.00738909,-14.7142,0
0,0.00831273,-4.47774,0
0,0.00923636,-10.302,0
0,0.01016,-16.1262,0
0.00108857,0,0,6.87863
0.00108857,0.000923636,-5.83642,6.87863
0.00108857,0.00184727,4.15601,24.6361
0.00108857,0.00277091,-1.56758,6.87447
0.00108857,0.00369455,-7.40047,6.87447
0.00108857,0.00461818,2.69797,24.7048
0.00108857,0.00554182,-3.05761,6.86909
0.00108857,0.00646545,-8.88593,6.86909
0.00108857,0.00738909,1.30997,24.7615
0.00108857,0.00831273,-4.47774,6.86429
0.00108857,0.00923636,5.67428,24.8296
0.00108857,0.01016,0,24.8296
0.00217714,0,0,13.7573
0.00217714,0.000923636,9.84317,31.3388
0.00217714,0.00184727,4.15601,31.3388
0.00217714,0.00277091,-1.56758,13.7489
0.00217714,0.00369455,8.38081,31.4024
0.00217714,0.00461818,2.69797,31.4024
0.00217714,0.00554182,-3.05761,13.7382
0.00217714,0.00646545,6.98804,31.4535
0.00217714,0.00738909,1.30997,31.4535
0.00217714,0.00831273,11.3486,31.5171
0.00217714,0.00923636,5.67428,31.5171
0.00217714,0.01016,0,31.5171
0.00326571,0,0,37.7819
0.00326571,0.000923636,-5.09978,37.7819
0.00326571,0.00184727,-10.1996,37.7819
0.00326571,0.00277091,-1.32521,37.8401
0.00326571,0.00369455,-6.41998,37.8401
0.00326571,0.00461818,-11.5148,37.8401
0.00326571,0.00554182,-2.61549,37.8853
0.00326571,0.00646545,-7.70466,37.8853
0.00326571,0.00738909,1.11447,53.4637
0.00326571,0.00831273,-3.86436,37.9437
0.00326571,0.00923636,-8.94825,37.9437
0.00326571,0.01016,0,53.5417
0.00435429,0,0,43.7924
0.00435429,0.000923636,-5.09978,43.7924
0.00435429,0.00184727,3.45506,58.8242
0.00435429,0.00277091,-1.32521,43.8447
0.00435429,0.00369455,-6.41998,43.8447
0.00435429,0.00461818,2.26391,58.8959
0.00435429,0.00554182,-2.61549,43.8832
0.00435429,0.00646545,5.77807,58.9601
0.00435429,0.00738909,1.11447,58.9601
0.00435429,0.00831273,-3.86436,43.9355
0.00435429,0.00923636,4.65808,59.0316
0.00435429,0.01016,0,59.0316
0.00544286,0,0,49.8028
0.00544286,0.000923636,8.13048,64.3345
0.00544286,0.00184727,3.45506,64.3345
0.00544286,0.00277091,-1.32521,49.8493
0.00544286,0.00369455,6.93355,64.3994
0.00544286,0.00461818,2.26391,64.3994
0.00544286,0.00554182,10.4417,64.4565
0.00544286,0.00646545,5.77807,64.4565
0.00544286,0.00738909,1.11447,64.4565
0.00544286,0.00831273,9.31615,64.5214
0.00544286,0.00923636,4.65808,64.5214
0.00544286,0.01016,0,64.5214
0.00653143,0,0,68.8841
0.00653143,0.000923636,-3.58846,68.8841
0.00653143,0.00184727,2.18869,79.3948
0.00653143,0.00277091,-0.921568,68.9413
0.00653143,0.00369455,-4.50337,68.9413
0.00653143,0.00461818,1.43636,79.4487
0.00653143,0.00554182,-1.82398,68.9905
0.00653143,0.00646545,-5.39879,68.9905
0.00653143,0.00738909,0.708576,79.4994
0.00653143,0.00831273,-2.70206,69.0478
0.00653143,0.00923636,-6.27007,69.0478
0.00653143,0.01016,0,79.5529
0.00762,0,0,73.1133
0.00762,0.000923636,5.14177,82.8753
0.00762,0.00184727,2.18869,82.8753
0.00762,0.00277091,-0.921568,73.1628
0.00762,0.00369455,4.38221,82.9206
0.00762,0.00461818,1.43636,82.9206
0.00762,0.00554182,-1.82398,73.2036
0.00762,0.00646545,3.64707,82.9626
0.00762,0.00738909,0.708576,82.9626
0.00762,0.00831273,-2.70206,73.2529
0.00762,0.00923636,2.9314,83.0078
0.00762,0.01016,0,83.0078
0.00870857,0,0,86.1463
0.00870857,0.000923636,-1.53169,86.1463
0.00870857,0.00184727,-3.06337,86.1463
0.00870857,0.00277091,-0.397388,86.183
0.00870857,0.00369455,-1.92133,86.183
0.00870857,0.00461818,-3.44527,86.183
0.00870857,0.00554182,-0.781115,86.2163
0.00870857,0.00646545,-2.29711,86.2163
0.00870857,0.00738909,-3.8131,86.2163
0.00870857,0.00831273,-1.14749,86.253
0.00870857,0.00923636,-2.65565,86.253
0.00870857,0.01016,0,90.8267
0.00979714,0,0,87.9515
0.00979714,0.000923636,-1.53169,87.9515
0.00979714,0.00184727,0.569919,91.6773
0.00979714,0.00277091,-0.397388,87.979
0.00979714,0.00369455,-1.92133,87.979
0.00979714,0.00461818,0.363765,91.6915
0.00979714,0.00554182,-0.781115,88.003
0.00979714,0.00646545,-2.29711,88.003
0.00979714,0.00738909,0.17504,91.7058
0.00979714,0.00831273,-1.14749,88.0304
0.00979714,0.00923636,0.757768,91.7198
0.00979714,0.01016,0,91.7198
0.0108857,0,0,89.7567
0.0108857,0.000923636,1.35168,92.5987
0.0108857,0.00184727,0.569919,92.5987
0.0108857,0.00277091,-0.397388,89.7751
0.0108857,0.00369455,1.13754,92.6035
0.0108857,0.00461818,0.363765,92.6035
0.0108857,0.00554182,-0.781115,89.7897
0.0108857,0.00646545,0.940717,92.6082
0.0108857,0.00738909,0.17504,92.6082
0.0108857,0.00831273,1.51554,92.6129
0.0108857,0.00923636,0.757768,92.6129
0.0108857,0.01016,0,92.6129
0.0119743,0,0,92.6129
0.0119743,0.000923636,0.757768,92.6129
0.0119743,0.00184727,1.51554,92.6129
0.0119743,0.00277091,0.17504,92.6082
0.0119743,0.00369455,0.940717,92.6082
0.0119743,0.00461818,-0.781115,89.7897
0.0119743,0.00554182,0.363765,92.6035
0.0119743,0.00646545,1.13754,92.6035
0.0119743,0.00738909,-0.397388,89.7751
0.0119743,0.00831273,0.569919,92.5987
0.0119743,0.00923636,1.35168,92.5987
0.0119743,0.01016,0,89.7567
0.0130629,0,0,91.7198
0.0130629,0.000923636,0.757768,91.7198
0.0130629,0.00184727,-1.14749,88.0304
0.0130629,0.00277091,0.17504,91.7058
0.0130629,0.00369455,-2.29711,88.003
0.0130629,0.00461818,-0.781115,88.003
0.0130629,0.00554182,0.363765,91.6915
0.0130629,0.00646545,-1.92133,87.979
0.0130629,0.00738909,-0.397388,87.979
0.0130629,0.00831273,0.569919,91.6773
0.0130629,0.00923636,-1.53169,87.9515
0.0130629,0.01016,0,87.9515
0.0141514,0,0,90.8267
0.0141514,0.000923636,-2.65565,86.253
0.0141514,0.00184727,-1.14749,86.253
0.0141514,0.00277091,-3.8131,86.2163
0.0141514,0.00369455,-2.29711,86.2163
0.0141514,0.00461818,-0.781115,86.2163
0.0141514,0.00554182,-3.44527,86.183
0.0141514,0.00646545,-1.92133,86.183
0.0141514,0.00738909,-0.397388,86.183
0.0141514,0.00831273,-3.06337,86.1463
0.0141514,0.00923636,-1.53169,86.1463
0.0141514,0.01016,0,86.1463
0.01524,0,0,83.0078
0.01524,0.000923636,2.9314,83.0078
0.01524,0.00184727,-2.70206,73.2529
0.01524,0.00277091,0.708576,82.9626
0.01524,0.00369455,3.64707,82.9626
0.01524,0.00461818,-1.82398,73.2036
0.01524,0.00554182,1.43636,82.9206
0.01524,0.00646545,4.38221,82.9206
0.01524,0.00738909,-0.921568,73.1628
0.01524,0.00831273,2.18869,82.8753
0.01524,0.00923636,5.14177,82.8753
0.01524,0.01016,-4.60661e-15,73.1133
0.0163286,0,0,79.5529
0.0163286,0.000923636,-6.27007,69.0478
0.0163286,0.00184727,-2.70206,69.0478
0.0163286,0.00277091,0.708576,79.4994
0.0163286,0.00369455,-5.39879,68.9905
0.0163286,0.00461818,-1.82398,68.9905
0.0163286,0.00554182,1.43636,79.4487
0.0163286,0.00646545,-4.50337,68.9413
0.0163286,0.00738909,-0.921568,68.9413
0.0163286,0.00831273,2.18869,79.3948
0.0163286,0.00923636,-3.58846,68.8841
0.0163286,0.01016,-4.60661e-15,68.8841
0.0174171,0,0,64.5214
0.0174171,0.000923636,4.65808,64.5214
0.0174171,0.00184727,9.31615,64.5214
0.0174171,0.00277091,1.11447,64.4565
0.0174171,0.00369455,5.77807,64.4565
0.0174171,0.00461818,10.4417,64.4565
0.0174171,0.00554182,2.26391,64.3994
0.0174171,0.00646545,6.93355,64.3994
0.0174171,0.00738909,-1.32521,49.8493
0.0174171,0.00831273,3.45506,64.3345
0.0174171,0.00923636,8.13048,64.3345
0.0174171,0.01016,2.61869e-14,49.8028
0.0185057,0,0,59.0316
0.0185057,0.000923636,4.65808,59.0316
0.0185057,0.00184727,-3.86436,43.9355
0.0185057,0.00277091,1.11447,58.9601
0.0185057,0.00369455,5.77807,58.9601
0.0185057,0.00461818,-2.61549,43.8832
0.0185057,0.00554182,2.26391,58.8959
0.0185057,0.00646545,-6.41998,43.8447
0.0185057,0.00738909,-1.32521,43.8447
0.0185057,0.00831273,3.45506,58.8242
0.0185057,0.00923636,-5.09978,43.7924
0.0185057,0.01016,2.61869e-14,43.7924
0.0195943,0,0,53.5417
0.0195943,0.000923636,-8.94825,37.9437
0.0195943,0.00184727,-3.86436,37.9437
0.0195943,0.00277091,1.11447,53.4637
0.0195943,0.00369455,-7.70466,37.8853
0.0195943,0.00461818,-2.61549,37.8853
0.0195943,0.00554182,-11.5148,37.8401
0.0195943,0.00646545,-6.41998,37.8401
0.0195943,0.00738909,-1.32521,37.8401
0.0195943,0.00831273,-10.1996,37.7819
0.0195943,0.00923636,-5.09978,37.7819
0.0195943,0.01016,2.61869e-14,37.7819
0.0206829,0,0,31.5171
0.0206829,0.000923636,5.67428,31.5171
0.0206829,0.00184727,11.3486,31.5171
0.0206829,0.00277091,1.30997,31.4535
0.0206829,0.00369455,6.98804,31.4535
0.0206829,0.00461818,-3.05761,13.7382
0.0206829,0.00554182,2.69797,31.4024
0.0206829,0.00646545,8.38081,31.4024
0.0206829,0.00738909,-1.56758,13.7489
0.0206829,0.00831273,4.15601,31.3388
0.0206829,0.00923636,9.84317,31.3388
0.0206829,0.01016,-2.99695e-14,13.7573
0.0217714,0,0,24.8296
0.0217714,0.000923636,5.67428,24.8296
0.0217714,0.00184727,-4.47774,6.86429
0.0217714,0.00277091,1.30997,24.7615
0.0217714,0.00369455,-8.88593,6.86909
0.0217714,0.00461818,-3.05761,6.86909
0.0217714,0.00554182,2.69797,24.7048
0.0217714,0.00646545,-7.40047,6.87447
0.0217714,0.00738909,-1.56758,6.87447
0.0217714,0.00831273,4.15601,24.6361
0.0217714,0.00923636,-5.83642,6.87863
0.0217714,0.01016,-2.99695e-14,6.87863
0.02286,0,0,18.142
0.02286,0.000923636,-10.302,0
0.02286,0.00184727,-4.47774,0
0.02286,0.00277091,-14.7142,0
0.02286,0.00369455,-8.88593,0
0.02286,0.00461818,-3.05761,4.20861e-15
0.02286,0.00554182,-13.2334,0
0.02286,0.00646545,-7.40047,0
0.02286,0.00738909,-1.56758,-2.31655e-14
0.02286,0.00831273,-11.6728,-1.68578e-14
0.02286,0.00923636,-5.83642,8.42892e-15
0.02286,0.01016,-2.99695e-14,0
