x,y,Ex,Ey
0,0,0,0
0,0.0454545,0,0
0,0.0909091,0,0
0,0.136364,0,0.0550097
0,0.181818,0,0.0771866
0,0.227273,0,0.0993634
0,0.272727,0,0.400418
0,0.318182,0,0.322034
0,0.363636,0,0.24365
0,0.409091,0,0.582297
0,0.454545,0,0.47149
0,0.5,0,0.360683
0.047619,0,0,0
0.047619,0.0454545,0,0
0.047619,0.0909091,-0.0365138,0.0311604
0.047619,0.136364,-0.018844,0.0414253
0.047619,0.181818,-0.018844,0.0636022
0.047619,0.227273,-0.0678424,-0.0703685
0.047619,0.272727,-0.167471,0.254286
0.047619,0.318182,-0.167471,0.175902
0.047619,0.363636,-0.136706,-0.175904
0.047619,0.409091,-0.253487,0.380337
0.047619,0.454545,-0.2371,0.135966
0.047619,0.5,-0.307154,0.307154
0.0952381,0,0,0
0.0952381,0.0454545,-0.0566625,0.0504525
0.0952381,0.0909091,-0.146856,0.122658
0.0952381,0.136364,-0.037688,0.0278409
0.0952381,0.181818,-0.0561732,-0.10202
0.0952381,0.227273,-0.104195,-0.180552
0.0952381,0.272727,-0.334941,0.108154
0.0952381,0.318182,-0.0933462,-0.233961
0.0952381,0.363636,-0.145597,-0.357129
0.0952381,0.409091,-0.113517,-0.0887515
0.0952381,0.454545,-0.183571,0.0824368
0.0952381,0.5,-0.253625,0.253625
0.142857,0,0.035222,0
0.142857,0.0454545,0.125415,0.0987816
0.142857,0.0909091,0.215608,0.197563
0.142857,0.136364,0.0267499,0.018063
0.142857,0.181818,0.0747722,0.00128129
0.142857,0.227273,0.122795,-0.0155004
0.142857,0.272727,0.0558437,-0.0292771
0.142857,0.318182,0.108094,-0.0130161
0.142857,0.363636,0.0126477,-0.0286422
0.142857,0.409091,0.0780273,0.270173
0.142857,0.454545,0.148081,0.427979
0.142857,0.5,-0.535451,0.535451
0.190476,0,0.0346594,0
0.190476,0.0454545,0.124853,0.0987816
0.190476,0.0909091,-0.157895,0.0819223
0.190476,0.136364,0.015759,0.00707204
0.190476,0.181818,0.0637813,-0.00970964
0.190476,0.227273,0.00369525,0.033667
0.190476,0.272727,0.0803547,-0.0125368
0.190476,0.318182,0.00886921,-0.0218566
0.190476,0.363636,0.012423,-0.0451637
0.190476,0.409091,0.0726024,0.298555
0.190476,0.454545,-0.348526,0.179926
0.190476,0.5,-0.42961,0.42961
0.238095,0,0.0340968,0
0.238095,0.0454545,-0.0651025,-0.109782
0.238095,0.0909091,-0.0902451,0.0114098
0.238095,0.136364,0.00476802,-0.00391889
0.238095,0.181818,0.00545478,0.036016
0.238095,0.227273,0.00853025,0.0570783
0.238095,0.272727,0.0050907,-0.015071
0.238095,0.318182,0.00864447,-0.0383781
0.238095,0.363636,0.0121982,-0.0616852
0.238095,0.409091,-0.161601,-0.1756
0.238095,0.454545,-0.242685,0.0740848
0.238095,0.5,-0.323769,0.323769
0.285714,0,0.0433349,0
0.285714,0.0454545,0.0684775,0.136805
0.285714,0.0909091,-0.307916,0.206182
0.285714,0.136364,-0.0116899,-0.0922789
0.285714,0.181818,-0.0147654,-0.210116
0.285714,0.227273,0.247412,-0.1004
0.285714,0.272727,0.0486745,-0.513183
0.285714,0.318182,0.0451208,-0.736418
0.285714,0.363636,1.03706,-0.885882
0.285714,0.409091,0.119673,-0.378822
0.285714,0.454545,0.200757,-0.645184
0.285714,0.5,1.09196,-1.09196
0.333333,0,0.0703848,0
0.333333,0.0454545,-0.183393,-0.0539883
0.333333,0.0909091,-0.225328,0.149086
0.333333,0.136364,-0.0224924,-0.0849337
0.333333,0.181818,0.241293,0.0114027
0.333333,0.227273,0.357805,-0.0601211
0.333333,0.272727,0.120287,-0.441571
0.333333,0.318182,0.888774,-0.500492
0.333333,0.363636,1.22241,-1.0044
0.333333,0.409091,0.0990497,-0.454314
0.333333,0.454545,1.02515,-0.943972
0.333333,0.5,1.40799,-1.40799
0.380952,0,0.028526,0
0.380952,0.0454545,0.0704611,-0.761033
0.380952,0.0909091,0.112396,-1.52207
0.380952,0.136364,-0.126297,-4.4988
0.380952,0.181818,-0.24281,-5.38311
0.380952,0.227273,-0.359323,-6.26741
0.380952,0.272727,-0.488644,-7.04252
0.380952,0.318182,-0.822282,-7.00319
0.380952,0.363636,-1.15592,-6.96387
0.380952,0.409091,-0.700426,-4.28376
0.380952,0.454545,-1.08327,-3.10197
0.380952,0.5,1.96381,-1.96381
0.428571,0,-0.296811,0
0.428571,0.0454545,-0.254875,-0.761033
0.428571,0.0909091,0.362299,0.891779
0.428571,0.136364,0.634316,-3.13173
0.428571,0.181818,0.517803,-4.01604
0.428571,0.227273,2.42696,1.00543
0.428571,0.272727,1.34078,-4.93934
0.428571,0.318182,1.00714,-4.90001
0.428571,0.363636,2.71843,0.226149
0.428571,0.409091,1.04683,-2.53651
0.428571,0.454545,0.844126,0.142391
0.428571,0.5,0.565658,-0.565658
0.47619,0,-0.622147,0
0.47619,0.0454545,0.685792,1.40524
0.47619,0.0909091,0.946573,1.9778
0.47619,0.136364,1.39493,-1.76467
0.47619,0.181818,1.41622,4.24225
0.47619,0.227273,1.67646,4.0753
0.47619,0.272727,3.1702,-2.83616
0.47619,0.318182,0.851049,4.35823
0.47619,0.363636,0.829011,3.47466
0.47619,0.409091,-0.275561,2.2486
0.47619,0.454545,-0.554029,1.54055
0.47619,0.5,-0.832497,0.832497
0.52381,0,-0.462814,0
0.52381,0.0454545,-0.723595,0.449529
0.52381,0.0909091,-0.984376,0.899058
0.52381,0.136364,-0.841676,0.786926
0.52381,0.181818,-1.10192,0.541062
0.52381,0.227273,-0.422167,0.38505
0.52381,0.272727,0.041095,-0.333067
0.52381,0.318182,0.0631332,-0.519099
0.52381,0.363636,0.273284,0.0229561
0.52381,0.409091,1.03283,0.0975458
0.52381,0.454545,1.3113,0.386396
0.52381,0.5,-0.487654,0.487654
0.571429,0,0.0458525,0
0.571429,0.0454545,-0.214928,0.449529
0.571429,0.0909091,-0.406765,-0.293693
0.571429,0.136364,-0.963585,0.408933
0.571429,0.181818,-0.19155,0.00971521
0.571429,0.227273,-0.177131,0.233994
0.571429,0.272727,-0.0199635,-0.309893
0.571429,0.318182,0.240319,0.245827
0.571429,0.363636,0.281307,0.236057
0.571429,0.409091,1.14922,0.258544
0.571429,0.454545,-0.269035,0.0571969
0.571429,0.5,-0.273469,0.273469
0.619048,0,0.554519,0
0.619048,0.0454545,-0.331132,-0.839917
0.619048,0.0909091,-0.390065,-0.773747
0.619048,0.136364,0.0390662,-0.36562
0.619048,0.181818,0.053486,-0.141341
0.619048,0.227273,0.0679058,0.0829376
0.619048,0.272727,0.207353,0.468698
0.619048,0.318182,0.248341,0.458928
0.619048,0.363636,0.289329,0.449158
0.619048,0.409091,-0.0504167,-0.37326
0.619048,0.454545,-0.0548498,-0.156989
0.619048,0.5,-0.059283,0.059283
0.666667,0,0.307714,0
0.666667,0.0454545,0.366648,0.22279
0.666667,0.0909091,-0.405054,0.237249
0.666667,0.136364,-0.178262,-0.0814602
0.666667,0.181818,-0.192682,-0.30204
0.666667,0.227273,0.0298656,0.279041
0.666667,0.272727,-0.0492805,-0.698664
0.666667,0.318182,-0.0902685,-0.691379
0.666667,0.363636,0.441707,-0.217516
0.666667,0.409091,0.219332,0.0367568
0.666667,0.454545,0.223765,0.310627
0.666667,0.5,-0.335861,0.335861
0.714286,0,0.35069,0
0.714286,0.0454545,-0.177724,-0.213075
0.714286,0.0909091,-0.178574,0.00629318
0.714286,0.136364,-0.302338,-0.109856
0.714286,0.181818,0.101591,0.393385
0.714286,0.227273,0.119349,0.477388
0.714286,0.272727,0.13252,-0.428575
0.714286,0.318182,0.191371,0.339639
0.714286,0.363636,0.191774,0.130742
0.714286,0.409091,0.442977,0.223383
0.714286,0.454545,-0.223314,0.0926748
0.714286,0.5,-0.23833,0.23833
0.761905,0,0.0527008,0
0.761905,0.0454545,0.053551,0.235989
0.761905,0.0909091,0.0544012,0.471978
0.761905,0.136364,-0.183971,0.00824192
0.761905,0.181818,-0.201729,-0.20984
0.761905,0.227273,-0.219487,-0.427923
0.761905,0.272727,0.0255433,-0.743784
0.761905,0.318182,0.0251411,-0.697415
0.761905,0.363636,0.436142,-0.314714
0.761905,0.409091,0.187242,0.0686372
