x,y,Ex,Ey
0,0,0,0
0,0.0454545,0,0
0,0.0909091,0,0
0,0.136364,0,0.00690227
0,0.181818,0,0.00962537
0,0.227273,0,0.0123485
0,0.272727,0,0.0483634
0,0.318182,0,0.0392128
0,0.363636,0,0.0300623
0,0.409091,0,0.0700909
0,0.454545,0,0.0564397
0,0.5,0,0.0427885
0.047619,0,0,0
0.047619,0.0454545,0,0
0.047619,0.0909091,-0.00420941,0.00353609
0.047619,0.136364,-0.00237009,0.00518503
0.047619,0.181818,-0.00237009,0.00790813
0.047619,0.227273,-0.00841009,-0.00830923
0.047619,0.272727,-0.0201671,0.0308415
0.047619,0.318182,-0.0201671,0.021691
0.047619,0.363636,-0.0167732,-0.0210457
0.047619,0.409091,-0.0306016,0.0456019
0.047619,0.454545,-0.0280006,0.0157269
0.047619,0.5,-0.0356674,0.0356674
0.0952381,0,0,0
0.0952381,0.0454545,-0.00657463,0.00579358
0.0952381,0.0909091,-0.0170621,0.0140187
0.0952381,0.136364,-0.00474018,0.0034678
0.0952381,0.181818,-0.0068453,-0.0124318
0.0952381,0.227273,-0.0126097,-0.0217559
0.0952381,0.272727,-0.0403342,0.0133196
0.0952381,0.318182,-0.0112245,-0.0286869
0.0952381,0.363636,-0.0173423,-0.0434278
0.0952381,0.409091,-0.0132127,-0.0113347
0.0952381,0.454545,-0.0208795,0.00860578
0.0952381,0.5,-0.0285462,0.0285462
0.142857,0,0.00411818,0
0.142857,0.0454545,0.0146057,0.0119468
0.142857,0.0909091,0.0250932,0.0238936
0.142857,0.136364,0.00316541,0.00266313
0.142857,0.181818,0.00892978,0.000922996
0.142857,0.227273,0.0146942,-0.000817141
0.142857,0.272727,0.00663694,-0.00283206
0.142857,0.318182,0.0127547,0.000440379
0.142857,0.363636,-0.00195723,-0.000154368
0.142857,0.409091,0.00856266,0.0322059
0.142857,0.454545,0.0162294,0.0517133
0.142857,0.5,-0.0649476,0.0649476
0.190476,0,0.00411308,0
0.190476,0.0454545,0.0146006,0.0119468
0.190476,0.0909091,-0.0187252,0.00942015
0.190476,0.136364,0.00172473,0.00122245
0.190476,0.181818,0.0074891,-0.000517687
0.190476,0.227273,-0.0014116,0.00574788
0.190476,0.272727,0.00976921,-0.000442295
0.190476,0.318182,-0.00177791,-0.000657688
0.190476,0.363636,-0.00310971,-0.00103248
0.190476,0.409091,0.00803104,0.036026
0.190476,0.454545,-0.0422474,0.021766
0.190476,0.5,-0.0520396,0.0520396
0.238095,0,0.00410798,0
0.238095,0.0454545,-0.00744006,-0.0138356
0.238095,0.0909091,-0.0102113,0.000382904
0.238095,0.136364,0.000284046,-0.000218233
0.238095,0.181818,-0.00108847,0.00562123
0.238095,0.227273,-0.00161423,0.00934094
0.238095,0.272727,-0.00159859,-0.00116101
0.238095,0.318182,-0.00293039,-0.0015358
0.238095,0.363636,-0.00426218,-0.0019106
0.238095,0.409091,-0.0195473,-0.0214156
0.238095,0.454545,-0.0293394,0.00885796
0.238095,0.5,-0.0391315,0.0391315
0.285714,0,0.0058553,0
0.285714,0.0454545,0.00862657,0.0205713
0.285714,0.0909091,-0.0382664,0.0226181
0.285714,0.136364,-0.00455038,0.0103669
0.285714,0.181818,-0.00402463,0.00315911
0.285714,0.227273,0.00435002,-0.00308487
0.285714,0.272727,0.00123464,-0.0112684
0.285714,0.318182,0.00256644,-0.0209103
0.285714,0.363636,0.0458743,-0.0522651
0.285714,0.409091,0.00921632,0.0217554
0.285714,0.454545,0.0190085,0.0159746
0.285714,0.5,0.00700451,-0.00700451
0.333333,0,0.0102753,0
0.333333,0.0454545,-0.0223244,-0.0141883
0.333333,0.0909091,-0.0270427,0.00494559
0.333333,0.136364,-0.0114354,0.00370003
0.333333,0.181818,0.00821319,-0.00734116
0.333333,0.227273,0.0139383,-0.0103345
0.333333,0.272727,0.000365219,-0.0121378
0.333333,0.318182,0.0422961,-0.0422364
0.333333,0.363636,0.0595116,-0.0717231
0.333333,0.409091,-0.000255574,0.0114281
0.333333,0.454545,0.0244984,-0.0404805
0.333333,0.5,0.0402629,-0.0402629
0.380952,0,0.00573698,0
0.380952,0.0454545,0.0104553,-0.0341611
0.380952,0.0909091,0.0151737,-0.0683222
0.380952,0.136364,-0.00546053,-0.263166
0.380952,0.181818,-0.0111857,-0.316415
0.380952,0.227273,-0.0169109,-0.369665
0.380952,0.272727,-0.0239699,-0.389313
0.380952,0.318182,-0.0411854,-0.380515
0.380952,0.363636,-0.0584009,-0.371718
0.380952,0.409091,-0.0280383,-0.154417
0.380952,0.454545,-0.0438028,-0.0856857
0.380952,0.5,0.0208799,-0.0208799
0.428571,0,-0.0106493,0
0.428571,0.0454545,-0.00593094,-0.0341611
0.428571,0.0909091,0.000371295,0.0652482
0.428571,0.136364,0.0378777,-0.183536
0.428571,0.181818,0.0321526,-0.236786
0.428571,0.227273,0.155765,0.0397261
0.428571,0.272727,0.080377,-0.270268
0.428571,0.318182,0.0631615,-0.261471
0.428571,0.363636,0.175355,-0.0498193
0.428571,0.409091,0.0503349,-0.0760434
0.428571,0.454545,-0.0085379,0.0314318
0.428571,0.5,-0.0260927,0.0260927
0.47619,0,-0.0270355,0
0.47619,0.0454545,0.0271141,0.0771107
0.47619,0.0909091,0.0395712,0.123823
0.47619,0.136364,0.081216,-0.103907
0.47619,0.181818,0.0958399,0.230863
0.47619,0.227273,0.114662,0.210714
0.47619,0.272727,0.184724,-0.151223
0.47619,0.318182,0.0702125,0.177967
0.47619,0.363636,0.0749168,0.104833
0.47619,0.409091,-0.0379557,0.0837435
0.47619,0.454545,-0.0555105,0.0784044
0.47619,0.5,-0.0730654,0.0730654
0.52381,0,-0.0355246,0
0.52381,0.0454545,-0.0479817,-0.029754
0.52381,0.0909091,-0.0604388,-0.059508
0.52381,0.136364,-0.0339007,-0.206356
0.52381,0.181818,-0.0527228,-0.234588
0.52381,0.227273,0.166262,-0.0894857
0.52381,0.272727,0.0168229,-0.149171
0.52381,0.318182,0.0121186,-0.106085
0.52381,0.363636,0.156709,-0.194254
0.52381,0.409091,0.0491868,0.18521
0.52381,0.454545,0.0667416,0.212848
0.52381,0.5,-0.223173,0.223173
0.571429,0,-0.0380597,0
0.571429,0.0454545,-0.0505168,-0.029754
0.571429,0.0909091,-0.015817,0.105041
0.571429,0.136364,0.0112307,-0.131073
0.571429,0.181818,0.118731,0.0617786
0.571429,0.227273,0.132592,0.010612
0.571429,0.272727,0.0810466,-0.079101
0.571429,0.318182,0.109495,-0.111642
0.571429,0.363636,0.120865,-0.19965
0.571429,0.409091,0.0246764,0.153081
0.571429,0.454545,-0.145328,0.0631253
0.571429,0.5,-0.156417,0.156417
0.619048,0,-0.0405949,0
0.619048,0.0454545,0.0110972,0.11176
0.619048,0.0909091,0.0137466,0.16081
0.619048,0.136364,0.0712005,0.213043
0.619048,0.181818,0.0850608,0.161876
0.619048,0.227273,0.0989212,0.11071
0.619048,0.272727,0.0622806,-0.0290293
0.619048,0.318182,0.0736511,-0.117038
0.619048,0.363636,0.0850216,-0.205047
0.619048,0.409091,-0.0674832,-0.0969224
0.619048,0.454545,-0.0785717,-0.0036311
0.619048,0.5,-0.0896602,0.0896602
0.666667,0,-0.123298,0
0.666667,0.0454545,-0.125948,-0.201082
0.666667,0.0909091,-0.0589957,0.266538
0.666667,0.136364,0.0732083,-0.669079
0.666667,0.181818,0.0593479,-0.66094
0.666667,0.227273,0.484104,-0.236365
0.666667,0.272727,0.125598,-0.118777
0.666667,0.318182,0.114228,0.101801
0.666667,0.363636,0.285734,-0.646255
0.666667,0.409091,-0.074619,0.638006
0.666667,0.454545,-0.0635305,0.602809
0.666667,0.5,-0.527146,0.527146
0.714286,0,-0.250333,0
0.714286,0.0454545,0.0419746,0.382858
0.714286,0.0909091,0.0558219,0.508317
0.714286,0.136364,0.233437,-0.351756
0.714286,0.181818,0.274577,0.292656
0.714286,0.227273,0.287997,0.0770671
0.714286,0.272727,0.335196,0.0455135
0.714286,0.318182,0.166954,-0.556923
0.714286,0.363636,0.175606,-0.771566
0.714286,0.409091,-0.227485,0.420719
0.714286,0.454545,-0.257616,-0.00893034
0.714286,0.5,-0.263612,0.263612
0.761905,0,-0.222418,0
0.761905,0.0454545,-0.236266,-0.606114
