x,y,Ex,Ey
0.00435429,0.00277091,6.10007,-92.6156
0.00435429,0.00369455,7.30565,-92.6156
0.00435429,0.00461818,10.4671,-82.8965
0.00435429,0.00554182,6.85417,-75.3323
0.00435429,0.00646545,13.7698,-64.8294
0.00435429,0.00738909,6.69575,-64.8294
0.00435429,0.00831273,2.50708,-62.9496
0.00435429,0.00923636,7.74467,-51.1883
0.00435429,0.01016,0,-51.1883
0.00544286,0,0,-108.626
0.00544286,0.000923636,13.866,-90.1349
0.00544286,0.00184727,9.25612,-90.1349
0.00544286,0.00277091,6.10007,-94.0365
0.00544286,0.00369455,16.3678,-75.9421
0.00544286,0.00461818,10.4671,-75.9421
0.00544286,0.00554182,20.8439,-56.4921
0.00544286,0.00646545,13.7698,-56.4921
0.00544286,0.00738909,6.69575,-56.4921
0.00544286,0.00831273,15.4893,-42.0607
0.00544286,0.00923636,7.74467,-42.0607
0.00544286,0.01016,0,-42.0607
0.00653143,0,0,-73.638
0.00653143,0.000923636,-17.1265,-73.638
0.00653143,0.00184727,6.5013,-27.6838
0.00653143,0.00277091,-12.452,-59.5814
0.00653143,0.00369455,-28.9941,-59.5814
0.00653143,0.00461818,-3.48018,-11.898
0.00653143,0.00554182,-19.874,-41.0664
0.00653143,0.00646545,-34.9672,-41.0664
0.00653143,0.00738909,-5.38412,9.03817
0.00653143,0.00831273,-19.3861,-27.6471
0.00653143,0.00923636,-33.1109,-27.6471
0.00653143,0.01016,0,24.2944
0.00762,0,0,-53.4533
0.00762,0.000923636,26.2583,-4.3988
0.00762,0.00184727,6.5013,-4.3988
0.00762,0.00277091,-12.452,-40.0853
0.00762,0.00369455,14.2141,8.95602
0.00762,0.00461818,-3.48018,8.95602
0.00762,0.00554182,-19.874,-23.2779
0.00762,0.00646545,9.44972,26.5209
0.00762,0.00738909,-5.38412,26.5209
0.00762,0.00831273,-19.3861,-11.4715
0.00762,0.00923636,12.8779,39.472
0.00762,0.01016,0,39.472
0.00870857,0,0,18.5885
0.00870857,0.000923636,-17.7358,18.5885
0.00870857,0.00184727,-35.4716,18.5885
0.00870857,0.00277091,-21.7486,29.379
0.00870857,0.00369455,-36.5171,29.379
0.00870857,0.00461818,-51.2855,29.379
0.00870857,0.00554182,-30.7443,43.2855
0.00870857,0.00646545,-40.7035,43.2855
0.00870857,0.00738909,-50.6628,43.2855
0.00870857,0.00831273,-22.8026,53.6238
0.00870857,0.00923636,-28.7174,53.6238
0.00870857,0.01016,0,91.6413
0.00979714,0,0,39.4914
0.00979714,0.000923636,-17.7358,39.4914
0.00979714,0.00184727,-8.44114,67.5308
0.00979714,0.00277091,-21.7486,46.7847
0.00979714,0.00369455,-36.5171,46.7847
0.00979714,0.00461818,-21.529,75.4534
0.00979714,0.00554182,-30.7443,55.0232
0.00979714,0.00646545,-40.7035,55.0232
0.00979714,0.00738909,-17.6007,85.014
0.00979714,0.00831273,-22.8026,60.5948
0.00979714,0.00923636,-0.49065,91.0631
0.00979714,0.01016,0,91.0631
0.0108857,0,0,60.3943
0.0108857,0.000923636,4.37937,82.6407
0.0108857,0.00184727,-8.44114,82.6407
0.0108857,0.00277091,-21.7486,64.1903
0.0108857,0.00369455,-13.0579,85.4373
0.0108857,0.00461818,-21.529,85.4373
0.0108857,0.00554182,-30.7443,66.7609
0.0108857,0.00646545,-14.5376,88.6241
0.0108857,0.00738909,-17.6007,88.6241
0.0108857,0.00831273,-0.981299,90.4848
0.0108857,0.00923636,-0.49065,90.4848
0.0108857,0.01016,0,90.4848
0.0119743,0,0,90.4848
0.0119743,0.000923636,-0.49065,90.4848
0.0119743,0.00184727,-0.981299,90.4848
0.0119743,0.00277091,-17.6007,88.6241
0.0119743,0.00369455,-14.5376,88.6241
0.0119743,0.00461818,-30.7443,66.7609
0.0119743,0.00554182,-21.529,85.4373
0.0119743,0.00646545,-13.0579,85.4373
0.0119743,0.00738909,-21.7486,64.1903
0.0119743,0.00831273,-8.44114,82.6407
0.0119743,0.00923636,4.37937,82.6407
0.0119743,0.01016,0,60.3943
0.0130629,0,0,91.0631
0.0130629,0.000923636,-0.49065,91.0631
0.0130629,0.00184727,-22.8026,60.5948
0.0130629,0.00277091,-17.6007,85.014
0.0130629,0.00369455,-40.7035,55.0232
0.0130629,0.00461818,-30.7443,55.0232
0.0130629,0.00554182,-21.529,75.4534
0.0130629,0.00646545,-36.5171,46.7847
0.0130629,0.00738909,-21.7486,46.7847
0.0130629,0.00831273,-8.44114,67.5308
0.0130629,0.00923636,-17.7358,39.4914
0.0130629,0.01016,0,39.4914
0.0141514,0,0,91.6413
0.0141514,0.000923636,-28.7174,53.6238
0.0141514,0.00184727,-22.8026,53.6238
0.0141514,0.00277091,-50.6628,43.2855
0.0141514,0.00369455,-40.7035,43.2855
0.0141514,0.00461818,-30.7443,43.2855
0.0141514,0.00554182,-51.2855,29.379
0.0141514,0.00646545,-36.5171,29.379
0.0141514,0.00738909,-21.7486,29.379
0.0141514,0.00831273,-35.4716,18.5885
0.0141514,0.00923636,-17.7358,18.5885
0.0141514,0.01016,0,18.5885
0.01524,0,0,39.472
0.01524,0.000923636,12.8779,39.472
0.01524,0.00184727,-19.3861,-11.4715
0.01524,0.00277091,-5.38412,26.5209
0.01524,0.00369455,9.44972,26.5209
0.01524,0.00461818,-19.874,-23.2779
0.01524,0.00554182,-3.48018,8.95602
0.01524,0.00646545,14.2141,8.95602
0.01524,0.00738909,-12.452,-40.0853
0.01524,0.00831273,6.5013,-4.3988
0.01524,0.00923636,26.2583,-4.3988
0.01524,0.01016,-2.19857e-14,-53.4533
0.0163286,0,0,24.2944
0.0163286,0.000923636,-33.1109,-27.6471
0.0163286,0.00184727,-19.3861,-27.6471
0.0163286,0.00277091,-5.38412,9.03817
0.0163286,0.00369455,-34.9672,-41.0664
0.0163286,0.00461818,-19.874,-41.0664
0.0163286,0.00554182,-3.48018,-11.898
0.0163286,0.00646545,-28.9941,-59.5814
0.0163286,0.00738909,-12.452,-59.5814
0.0163286,0.00831273,6.5013,-27.6838
0.0163286,0.00923636,-17.1265,-73.638
0.0163286,0.01016,-2.19857e-14,-73.638
0.0174171,0,0,-42.0607
0.0174171,0.000923636,7.74467,-42.0607
0.0174171,0.00184727,15.4893,-42.0607
0.0174171,0.00277091,6.69575,-56.4921
0.0174171,0.00369455,13.7698,-56.4921
0.0174171,0.00461818,20.8439,-56.4921
0.0174171,0.00554182,10.4671,-75.9421
0.0174171,0.00646545,16.3678,-75.9421
0.0174171,0.00738909,6.10007,-94.0365
0.0174171,0.00831273,9.25612,-90.1349
0.0174171,0.00923636,13.866,-90.1349
0.0174171,0.01016,-1.63208e-14,-108.626
0.0185057,0,0,-51.1883
0.0185057,0.000923636,7.74467,-51.1883
0.0185057,0.00184727,2.50708,-62.9496
0.0185057,0.00277091,6.69575,-64.8294
0.0185057,0.00369455,13.7698,-64.8294
0.0185057,0.00461818,6.85417,-75.3323
0.0185057,0.00554182,10.4671,-82.8965
0.0185057,0.00646545,7.30565,-92.6156
0.0185057,0.00738909,6.10007,-92.6156
0.0185057,0.00831273,9.25612,-95.568
0.0185057,0.00923636,3.17839,-104.88
0.0185057,0.01016,-1.63208e-14,-104.88
0.0195943,0,0,-60.316
0.0195943,0.000923636,-0.71978,-66.7527
0.0195943,0.00184727,2.50708,-66.7527
0.0195943,0.00277091,6.69575,-73.1667
0.0195943,0.00369455,5.52897,-76.8941
0.0195943,0.00461818,6.85417,-76.8941
0.0195943,0.00554182,8.51124,-91.1947
0.0195943,0.00646545,7.30565,-91.1947
0.0195943,0.00738909,6.10007,-91.1947
0.0195943,0.00831273,6.35679,-101.134
0.0195943,0.00923636,3.17839,-101.134
0.0195943,0.01016,-1.63208e-14,-101.134
0.0206829,0,0,-63.4862
0.0206829,0.000923636,-6.37055,-63.4862
0.0206829,0.00184727,-12.7411,-63.4862
0.0206829,0.00277091,14.162,-70.8513
0.0206829,0.00369455,5.16324,-70.8513
0.0206829,0.00461818,30.0825,-31.9037
0.0206829,0.00554182,16.6898,-80.9014
0.0206829,0.00646545,3.43915,-80.9014
0.0206829,0.00738909,21.6166,-43.2277
0.0206829,0.00831273,4.35335,-87.2768
0.0206829,0.00923636,-12.5514,-87.2768
0.0206829,0.01016,1.10525e-13,-50.7359
0.0217714,0,0,-55.9781
0.0217714,0.000923636,-6.37055,-55.9781
0.0217714,0.00184727,23.6861,-11.4311
0.0217714,0.00277091,14.162,-60.2456
0.0217714,0.00369455,43.6174,-15.9518
0.0217714,0.00461818,30.0825,-15.9518
0.0217714,0.00554182,16.6898,-65.2846
0.0217714,0.00646545,39.9557,-21.6139
0.0217714,0.00738909,21.6166,-21.6139
0.0217714,0.00831273,4.35335,-67.3534
0.0217714,0.00923636,21.5243,-25.3679
0.0217714,0.01016,1.10525e-13,-25.3679
0.02286,0,0,-48.4699
0.02286,0.000923636,33.3852,0
0.02286,0.00184727,23.6861,0
0.02286,0.00277091,57.1523,0
0.02286,0.00369455,43.6174,0
0.02286,0.00461818,30.0825,-9.77351e-15
0.02286,0.00554182,58.2947,0
0.02286,0.00646545,39.9557,0
0.02286,0.00738909,21.6166,7.28341e-14
0.02286,0.00831273,43.0486,6.21706e-14
0.02286,0.00923636,21.5243,-3.10853e-14
0.02286,0.01016,1.10525e-13,0
