x,y,Ex,Ey
0,0,0,0
0,0.000923636,6.32524e-14,0
0,0.00184727,1.26505e-13,0
0,0.00277091,90.2213,0
0,0.00369455,90.2213,0
0,0.00461818,90.2213,0
0,0.00554182,46.9397,0
0,0.00646545,46.9397,0
0,0.00738909,46.9397,0
0,0.00831273,11.6076,0
0,0.00923636,11.6076,0
0,0.01016,11.6076,0
0.00108857,0,0,-7.45475e-14
0.00108857,0.000923636,6.32524e-14,-7.45475e-14
0.00108857,0.00184727,90.2213,101.499
0.00108857,0.00277091,90.2213,-5.68434e-14
0.00108857,0.00369455,90.2213,-5.68434e-14
0.00108857,0.00461818,46.9397,-48.6918
0.00108857,0.00554182,46.9397,-2.13163e-14
0.00108857,0.00646545,46.9397,-2.13163e-14
0.00108857,0.00738909,11.6076,-39.7486
0.00108857,0.00831273,11.6076,-6.57252e-14
0.00108857,0.00923636,-7.72715e-14,-13.0586
0.00108857,0.01016,0,-13.0586
0.00217714,0,0,-1.49095e-13
0.00217714,0.000923636,90.2213,101.499
0.00217714,0.00184727,90.2213,101.499
0.00217714,0.00277091,90.2213,-1.13687e-13
0.00217714,0.00369455,46.9397,-48.6918
0.00217714,0.00461818,46.9397,-48.6918
0.00217714,0.00554182,46.9397,-4.26326e-14
0.00217714,0.00646545,11.6076,-39.7486
0.00217714,0.00738909,11.6076,-39.7486
0.00217714,0.00831273,-1.52767e-13,-13.0586
0.00217714,0.00923636,-7.72715e-14,-13.0586
0.00217714,0.01016,0,-13.0586
0.00326571,0,0,101.499
0.00326571,0.000923636,6.39488e-14,101.499
0.00326571,0.00184727,1.27898e-13,101.499
0.00326571,0.00277091,-18.4743,-48.6918
0.00326571,0.00369455,-18.4743,-48.6918
0.00326571,0.00461818,-18.4743,-48.6918
0.00326571,0.00554182,62.6512,-39.7486
0.00326571,0.00646545,62.6512,-39.7486
0.00326571,0.00738909,29.6206,-76.9081
0.00326571,0.00831273,29.6206,-13.0586
0.00326571,0.00923636,29.6206,-13.0586
0.00326571,0.01016,0,-46.3817
