x,y,Ex,Ey
0,0,0,0
0,0.0454545,0,0
0,0.0909091,0,0
0,0.136364,0,0.00902526
0,0.181818,0,0.0123566
0,0.227273,0,0.015688
0,0.272727,0,0.0557045
0,0.318182,0,0.046081
0,0.363636,0,0.0364575
0,0.409091,0,0.0817389
0,0.454545,0,0.0647557
0,0.5,0,0.0477726
0.047619,0,0,0
0.047619,0.0454545,0,0
0.047619,0.0909091,-0.00405695,0.00317033
0.047619,0.136364,-0.00312092,0.00673071
0.047619,0.181818,-0.00312092,0.0100621
0.047619,0.227273,-0.0104292,-0.00901214
0.047619,0.272727,-0.0230538,0.0358937
0.047619,0.318182,-0.0230538,0.0262702
0.047619,0.363636,-0.0189005,-0.0258317
0.047619,0.409091,-0.035991,0.0525726
0.047619,0.454545,-0.0307609,0.0159686
0.047619,0.5,-0.0367798,0.0367798
0.0952381,0,0,0
0.0952381,0.0454545,-0.00651605,0.00548757
0.0952381,0.0909091,-0.0170037,0.0129961
0.0952381,0.136364,-0.00624184,0.00443616
0.0952381,0.181818,-0.00793613,-0.0150866
0.0952381,0.227273,-0.0142022,-0.0254112
0.0952381,0.272727,-0.0461077,0.0160829
0.0952381,0.318182,-0.011496,-0.0367091
0.0952381,0.363636,-0.0169132,-0.0548123
0.0952381,0.409091,-0.0137492,-0.0158354
0.0952381,0.454545,-0.0197682,0.00497586
0.0952381,0.5,-0.0257871,0.0257871
0.142857,0,0.00417552,0
0.142857,0.0454545,0.0146631,0.0131136
0.142857,0.0909091,0.0251507,0.0262273
0.142857,0.136364,0.00369226,-0.000106933
0.142857,0.181818,0.00995834,-0.00393128
0.142857,0.227273,0.0162244,-0.00775563
0.142857,0.272727,0.00841133,-0.027368
0.142857,0.318182,0.0138285,-0.0315903
0.142857,0.363636,0.0331131,-0.0262098
0.142857,0.409091,0.00834689,-0.0122657
0.142857,0.454545,0.0143658,-0.0174379
0.142857,0.5,0.0276099,-0.0276099
0.190476,0,0.0043232,0
0.190476,0.0454545,0.0148108,0.0131136
0.190476,0.0909091,-0.0198683,0.0103536
0.190476,0.136364,0.00279642,-0.00100277
0.190476,0.181818,0.00906251,-0.00482712
0.190476,0.227273,-0.00039842,0.0150356
0.190476,0.272727,0.0179435,-0.0205244
0.190476,0.318182,0.0233692,-0.00652818
0.190476,0.363636,0.0329601,-0.021638
0.190476,0.409091,0.0122619,-0.0123043
0.190476,0.454545,0.0252461,-0.0248971
0.190476,0.5,0.0409812,-0.0409812
0.238095,0,0.00447089,0
0.238095,0.0454545,-0.00687084,-0.0157354
0.238095,0.0909091,-0.00904374,1.53561e-05
0.238095,0.136364,0.00190058,-0.00189861
0.238095,0.181818,-0.00118402,0.0183625
0.238095,0.227273,-0.00190425,0.0272346
0.238095,0.272727,0.0136253,0.0131534
0.238095,0.318182,0.0232162,-0.0019564
0.238095,0.363636,0.0328071,-0.0170662
0.238095,0.409091,0.0228823,-0.0221843
0.238095,0.454545,0.0386174,-0.0382684
0.238095,0.5,0.0543526,-0.0543526
0.285714,0,0.00636097,0
0.285714,0.0454545,0.00853386,0.0251401
0.285714,0.0909091,-0.0353874,0.0159758
0.285714,0.136364,-0.0119249,0.0263294
0.285714,0.181818,-0.0112046,0.00893223
0.285714,0.227273,-0.052541,0.0823132
0.285714,0.272727,0.0185261,-0.110743
0.285714,0.318182,0.00893524,-0.105798
0.285714,0.363636,-0.00290769,0.109439
0.285714,0.409091,0.037545,-0.172575
0.285714,0.454545,0.0218099,-0.128196
0.285714,0.5,0.108621,-0.108621
0.333333,0,0.0121865,0
0.333333,0.0454545,-0.0118166,-0.0334772
0.333333,0.0909091,-0.00685439,-0.0288822
0.333333,0.136364,-0.028945,0.00965682
0.333333,0.181818,-0.0520439,0.08447
0.333333,0.227273,-0.0775298,0.152814
0.333333,0.272727,0.0613437,-0.0679255
0.333333,0.318182,-0.0391905,0.187014
0.333333,0.363636,-0.0703719,0.246873
0.333333,0.409091,0.122572,-0.0916811
0.333333,0.454545,0.0564901,-0.00653339
0.333333,0.5,0.0607974,-0.0607974
0.380952,0,0.00646617,0
0.380952,0.0454545,0.00150397,0.290465
0.380952,0.0909091,-0.00345822,0.58093
0.380952,0.136364,0.0124454,1.16135
0.380952,0.181818,0.0379313,1.18617
0.380952,0.227273,0.0634172,1.21099
0.380952,0.272727,0.0400541,0.492379
0.380952,0.318182,0.0712356,0.324986
0.380952,0.363636,0.102417,0.157593
0.380952,0.409091,0.00881826,-0.654903
0.380952,0.454545,0.00451097,-0.66758
0.380952,0.5,0.681551,-0.681551
0.428571,0,0.123696,0
0.428571,0.0454545,0.118734,0.290465
0.428571,0.0909091,-0.181068,-0.22238
0.428571,0.136364,-0.275377,0.762952
0.428571,0.181818,-0.249891,0.787769
0.428571,0.227273,-0.698826,0.295361
0.428571,0.272727,-0.175834,0.276225
0.428571,0.318182,-0.144653,0.108832
0.428571,0.363636,-0.34579,0.653257
0.428571,0.409091,0.162064,-0.501656
0.428571,0.454545,0.479693,-0.269588
0.428571,0.5,0.538662,-0.538662
0.47619,0,0.240927,0
0.47619,0.0454545,-0.147836,-0.566699
0.47619,0.0909091,-0.188211,-0.668924
0.47619,0.136364,-0.563199,0.364553
0.47619,0.181818,-0.401048,-0.430148
0.47619,0.227273,-0.473093,-0.119969
0.47619,0.272727,-0.391723,0.0600714
0.47619,0.318182,-0.205872,0.428316
0.47619,0.363636,-0.242115,0.737422
0.47619,0.409091,0.277835,0.142375
0.47619,0.454545,0.336804,-0.126699
0.47619,0.5,0.395773,-0.395773
0.52381,0,0.316189,0
0.52381,0.0454545,0.356565,0.864077
0.52381,0.0909091,0.39694,1.72815
0.52381,0.136364,-0.174397,2.81731
0.52381,0.181818,-0.102351,2.68222
0.52381,0.227273,-2.15801,1.53113
0.52381,0.272727,-0.176053,0.129703
0.52381,0.318182,-0.139809,-0.683342
0.52381,0.363636,-0.293336,1.33232
0.52381,0.409091,0.161749,-2.52819
0.52381,0.454545,0.10278,-2.28905
0.52381,0.5,1.97648,-1.97648
0.571429,0,0.726503,0
0.571429,0.0454545,0.766879,0.864077
0.571429,0.0909091,-0.475284,-1.1831
0.571429,0.136364,-0.955463,1.65565
0.571429,0.181818,-1.22818,-0.477475
0.571429,0.227273,-1.26686,0.406652
0.571429,0.272727,-0.763739,-0.297469
0.571429,0.318182,-0.106236,1.43742
0.571429,0.363636,-0.08521,1.9828
0.571429,0.409091,0.898028,-1.68978
0.571429,0.454545,1.00718,-0.0933248
0.571429,0.5,0.991187,-0.991187
0.619048,0,1.13682,0
0.619048,0.0454545,-0.564583,-2.01644
0.619048,0.0909091,-0.670063,-2.27684
0.619048,0.136364,-0.29835,-2.48608
0.619048,0.181818,-0.33703,-1.60195
0.619048,0.227273,-0.375711,-0.717823
0.619048,0.272727,0.0808646,1.54253
0.619048,0.318182,0.10189,2.08791
0.619048,0.363636,0.122916,2.63329
0.619048,0.409091,0.0378786,1.78983
0.619048,0.454545,0.0218881,0.891965
0.619048,0.5,0.00589761,-0.00589761
0.666667,0,1.17964,0
0.666667,0.0454545,1.28512,1.49645
0.666667,0.0909091,-0.354622,-1.11095
0.666667,0.136364,-0.791307,3.8976
0.666667,0.181818,-0.752626,3.516
0.666667,0.227273,-2.71923,1.7231
0.666667,0.272727,-1.06179,-0.713151
0.666667,0.318182,-1.08281,-2.28713
0.666667,0.363636,0.277614,2.1967
0.666667,0.409091,1.04509,-3.55502
0.666667,0.454545,1.06108,-3.00748
0.666667,0.5,2.17327,-2.17327
0.714286,0,1.97529,0
0.714286,0.0454545,-0.88947,-2.17062
0.714286,0.0909091,-1.04131,-2.58177
0.714286,0.136364,-1.90932,1.94799
0.714286,0.181818,-1.05253,-1.6269
0.714286,0.227273,-1.02995,-0.172155
0.714286,0.272727,-2.15311,-1.29092
0.714286,0.318182,0.756814,2.54448
0.714286,0.363636,0.880838,3.10519
0.714286,0.409091,2.142,-2.09062
0.714286,0.454545,0.468773,1.02298
0.714286,0.5,0.381249,-0.381249
0.761905,0,1.31433,0
0.761905,0.0454545,1.46616,0.921356
0.761905,0.0909091,1.618,1.84271
0.761905,0.136364,-0.307378,2.88164
0.761905,0.181818,-0.32995,2.60952
0.761905,0.227273,-0.352522,2.3374
0.761905,0.272727,-1.21596,-0.65083
