x,y,Ex,Ey
0.00435429,0.00923636,-12.7791,18.3379
0.00435429,0.01016,0,18.3379
0.00544286,0,0,35.2751
0.00544286,0.000923636,-46.242,-3.7391
0.00544286,0.00184727,-57.4716,-3.7391
0.00544286,0.00277091,-67.4862,17.4499
0.00544286,0.00369455,-88.37,-2.26419
0.00544286,0.00461818,-91.6938,-2.26419
0.00544286,0.00554182,-81.0289,0.644298
0.00544286,0.00646545,-74.4068,0.644298
0.00544286,0.00738909,-67.7847,0.644298
0.00544286,0.00831273,-25.5582,3.27683
0.00544286,0.00923636,-12.7791,3.27683
0.00544286,0.01016,0,3.27683
0.00653143,0,0,10.5829
0.00653143,0.000923636,-12.4595,10.5829
0.00653143,0.00184727,-57.5595,-26.1874
0.00653143,0.00277091,-67.5556,4.29952
0.00653143,0.00369455,-73.8733,4.29952
0.00653143,0.00461818,-91.6956,-9.60935
0.00653143,0.00554182,-91.5397,-4.51001
0.00653143,0.00646545,-87.9159,-4.51001
0.00653143,0.00738909,-67.6993,12.3452
0.00653143,0.00831273,-57.3855,-10.6906
0.00653143,0.00923636,-45.8437,-10.6906
0.00653143,0.01016,0,26.8063
0.00762,0,0,25.2673
0.00762,0.000923636,-46.3373,-12.9612
0.00762,0.00184727,-57.5595,-12.9612
0.00762,0.00277091,-67.5556,11.7453
0.00762,0.00369455,-88.3836,-5.70591
0.00762,0.00461818,-91.6956,-5.70591
0.00762,0.00554182,-91.5397,-8.78089
0.00762,0.00646545,-74.3292,4.53139
0.00762,0.00738909,-67.6993,4.53139
0.00762,0.00831273,-57.3855,-24.2934
0.00762,0.00923636,-12.7781,11.7464
0.00762,0.01016,0,11.7464
0.00870857,0,0,0.45792
0.00870857,0.000923636,-12.5318,0.45792
0.00870857,0.00184727,-25.0635,0.45792
0.00870857,0.00277091,-67.5977,-1.34927
0.00870857,0.00369455,-73.986,-1.34927
0.00870857,0.00461818,-80.3742,-1.34927
0.00870857,0.00554182,-91.5732,-2.82893
0.00870857,0.00646545,-88.0215,-2.82893
0.00870857,0.00738909,-84.4698,-2.82893
0.00870857,0.00831273,-57.4161,-3.11998
0.00870857,0.00923636,-45.9517,-3.11998
0.00870857,0.01016,0,35.5005
0.00979714,0,0,15.2275
0.00979714,0.000923636,-12.5318,15.2275
0.00979714,0.00184727,-57.5072,-21.8537
0.00979714,0.00277091,-67.5977,6.17973
0.00979714,0.00369455,-73.986,6.17973
0.00979714,0.00461818,-91.6423,-8.76757
0.00979714,0.00554182,-91.5732,-7.01487
0.00979714,0.00646545,-88.0215,-7.01487
0.00979714,0.00738909,-67.6459,8.80472
0.00979714,0.00831273,-57.4161,-16.6316
0.00979714,0.00923636,-12.6709,20.5669
0.00979714,0.01016,0,20.5669
0.0108857,0,0,29.9971
0.0108857,0.000923636,-46.1826,-8.50683
0.0108857,0.00184727,-57.5072,-8.50683
0.0108857,0.00277091,-67.5977,13.7087
0.0108857,0.00369455,-88.2286,-4.74431
0.0108857,0.00461818,-91.6423,-4.74431
0.0108857,0.00554182,-91.5732,-11.2008
0.0108857,0.00646545,-74.1721,1.11312
0.0108857,0.00738909,-67.6459,1.11312
0.0108857,0.00831273,-25.3418,5.63338
0.0108857,0.00923636,-12.6709,5.63338
0.0108857,0.01016,0,5.63338
0.0119743,0,0,5.63338
0.0119743,0.000923636,-12.6709,5.63338
0.0119743,0.00184727,-25.3418,5.63338
0.0119743,0.00277091,-67.6459,1.11312
0.0119743,0.00369455,-74.1721,1.11312
0.0119743,0.00461818,-91.5732,-11.2008
0.0119743,0.00554182,-91.6423,-4.74431
0.0119743,0.00646545,-88.2286,-4.74431
0.0119743,0.00738909,-67.5977,13.7087
0.0119743,0.00831273,-57.5072,-8.50683
0.0119743,0.00923636,-46.1826,-8.50683
0.0119743,0.01016,0,29.9971
0.0130629,0,0,20.5669
0.0130629,0.000923636,-12.6709,20.5669
0.0130629,0.00184727,-57.4161,-16.6316
0.0130629,0.00277091,-67.6459,8.80472
0.0130629,0.00369455,-88.0215,-7.01487
0.0130629,0.00461818,-91.5732,-7.01487
0.0130629,0.00554182,-91.6423,-8.76757
0.0130629,0.00646545,-73.986,6.17973
0.0130629,0.00738909,-67.5977,6.17973
0.0130629,0.00831273,-57.5072,-21.8537
0.0130629,0.00923636,-12.5318,15.2275
0.0130629,0.01016,0,15.2275
0.0141514,0,0,35.5005
0.0141514,0.000923636,-45.9517,-3.11998
0.0141514,0.00184727,-57.4161,-3.11998
0.0141514,0.00277091,-84.4698,-2.82893
0.0141514,0.00369455,-88.0215,-2.82893
0.0141514,0.00461818,-91.5732,-2.82893
0.0141514,0.00554182,-80.3742,-1.34927
0.0141514,0.00646545,-73.986,-1.34927
0.0141514,0.00738909,-67.5977,-1.34927
0.0141514,0.00831273,-25.0635,0.45792
0.0141514,0.00923636,-12.5318,0.45792
0.0141514,0.01016,0,0.45792
0.01524,0,0,11.7464
0.01524,0.000923636,-12.7781,11.7464
0.01524,0.00184727,-57.3855,-24.2934
0.01524,0.00277091,-67.6993,4.53139
0.01524,0.00369455,-74.3292,4.53139
0.01524,0.00461818,-91.5397,-8.78089
0.01524,0.00554182,-91.6956,-5.70591
0.01524,0.00646545,-88.3836,-5.70591
0.01524,0.00738909,-67.5556,11.7453
0.01524,0.00831273,-57.5595,-12.9612
0.01524,0.00923636,-46.3373,-12.9612
0.01524,0.01016,-1.59946e-14,25.2673
0.0163286,0,0,26.8063
0.0163286,0.000923636,-45.8437,-10.6906
0.0163286,0.00184727,-57.3855,-10.6906
0.0163286,0.00277091,-67.6993,12.3452
0.0163286,0.00369455,-87.9159,-4.51001
0.0163286,0.00461818,-91.5397,-4.51001
0.0163286,0.00554182,-91.6956,-9.60935
0.0163286,0.00646545,-73.8733,4.29952
0.0163286,0.00738909,-67.5556,4.29952
0.0163286,0.00831273,-57.5595,-26.1874
0.0163286,0.00923636,-12.4595,10.5829
0.0163286,0.01016,-1.59946e-14,10.5829
0.0174171,0,0,3.27683
0.0174171,0.000923636,-12.7791,3.27683
0.0174171,0.00184727,-25.5582,3.27683
0.0174171,0.00277091,-67.7847,0.644298
0.0174171,0.00369455,-74.4068,0.644298
0.0174171,0.00461818,-81.0289,0.644298
0.0174171,0.00554182,-91.6938,-2.26419
0.0174171,0.00646545,-88.37,-2.26419
0.0174171,0.00738909,-67.4862,17.4499
0.0174171,0.00831273,-57.4716,-3.7391
0.0174171,0.00923636,-46.242,-3.7391
0.0174171,0.01016,6.41947e-14,35.2751
0.0185057,0,0,18.3379
0.0185057,0.000923636,-12.7791,18.3379
0.0185057,0.00184727,-57.5007,-18.3997
0.0185057,0.00277091,-67.7847,8.4489
0.0185057,0.00369455,-74.4068,8.4489
0.0185057,0.00461818,-91.5694,-6.18636
0.0185057,0.00554182,-91.6938,-6.18159
0.0185057,0.00646545,-73.8558,9.94288
0.0185057,0.00738909,-67.4862,9.94288
0.0185057,0.00831273,-57.4716,-16.974
0.0185057,0.00923636,-12.5016,20.5411
0.0185057,0.01016,6.41947e-14,20.5411
0.0195943,0,0,33.399
0.0195943,0.000923636,-45.9961,-4.84069
0.0195943,0.00184727,-57.5007,-4.84069
0.0195943,0.00277091,-67.7847,16.2535
0.0195943,0.00369455,-87.9968,-1.97574
0.0195943,0.00461818,-91.5694,-1.97574
0.0195943,0.00554182,-80.2254,2.43585
0.0195943,0.00646545,-73.8558,2.43585
0.0195943,0.00738909,-67.4862,2.43585
0.0195943,0.00831273,-25.0032,5.80703
0.0195943,0.00923636,-12.5016,5.80703
0.0195943,0.01016,6.41947e-14,5.80703
0.0206829,0,0,9.58688
0.0206829,0.000923636,-12.6838,9.58688
0.0206829,0.00184727,-25.3675,9.58688
0.0206829,0.00277091,-68.0531,4.39279
0.0206829,0.00369455,-74.5552,4.39279
0.0206829,0.00461818,-91.6474,-8.05786
0.0206829,0.00554182,-91.6311,-2.92142
0.0206829,0.00646545,-88.1799,-2.92142
0.0206829,0.00738909,-67.2308,15.3667
0.0206829,0.00831273,-57.0997,-8.06777
0.0206829,0.00923636,-45.7645,-8.06777
0.0206829,0.01016,-6.47556e-14,29.7256
0.0217714,0,0,24.5356
0.0217714,0.000923636,-12.6838,24.5356
0.0217714,0.00184727,-57.8829,-13.4273
0.0217714,0.00277091,-68.0531,12.0561
0.0217714,0.00369455,-88.2289,-4.02893
0.0217714,0.00461818,-91.6474,-4.02893
0.0217714,0.00554182,-91.6311,-6.98885
0.0217714,0.00646545,-73.75,7.68337
0.0217714,0.00738909,-67.2308,7.68337
0.0217714,0.00831273,-57.0997,-21.427
0.0217714,0.00923636,-12.6109,14.8628
0.0217714,0.01016,-6.47556e-14,14.8628
0.02286,0,0,39.4843
0.02286,0.000923636,-46.49,0
0.02286,0.00184727,-57.8829,0
0.02286,0.00277091,-84.8105,0
0.02286,0.00369455,-88.2289,0
0.02286,0.00461818,-91.6474,-2.46848e-15
0.02286,0.00554182,-80.2693,0
0.02286,0.00646545,-73.75,0
0.02286,0.00738909,-67.2308,-2.58913e-14
0.02286,0.00831273,-25.2217,-3.6425e-14
0.02286,0.00923636,-12.6109,1.82125e-14
0.02286,0.01016,-6.47556e-14,0
