x,y,Ex,Ey
0.0185057,0.00923636,-6.21725e-14,22.0267
0.0185057,0.01016,3.21855e-28,22.0267
0.0195943,0,0,9.96759
0.0195943,0.000923636,-87.668,-88.6589
0.0195943,0.00184727,-87.668,-88.6589
0.0195943,0.00277091,-87.668,100.747
0.0195943,0.00369455,-64.4236,126.897
0.0195943,0.00461818,-64.4236,126.897
0.0195943,0.00554182,-78.6983,-60.265
0.0195943,0.00646545,-78.6983,-60.265
0.0195943,0.00738909,-78.6983,-60.265
0.0195943,0.00831273,-1.26121e-13,22.0267
0.0195943,0.00923636,-6.21725e-14,22.0267
0.0195943,0.01016,3.21855e-28,22.0267
0.0206829,0,0,-88.6589
0.0206829,0.000923636,-4.9738e-14,-88.6589
0.0206829,0.00184727,-9.9476e-14,-88.6589
0.0206829,0.00277091,78.8079,126.897
0.0206829,0.00369455,78.8079,126.897
0.0206829,0.00461818,-33.9896,-2.13163e-14
0.0206829,0.00554182,-33.9896,-60.265
0.0206829,0.00646545,-33.9896,-60.265
0.0206829,0.00738909,19.5793,7.10543e-14
0.0206829,0.00831273,19.5793,22.0267
0.0206829,0.00923636,19.5793,22.0267
0.0206829,0.01016,-3.6586e-29,1.67945e-14
0.0217714,0,0,-88.6589
0.0217714,0.000923636,-4.9738e-14,-88.6589
0.0217714,0.00184727,78.8079,-7.10543e-14
0.0217714,0.00277091,78.8079,126.897
0.0217714,0.00369455,-33.9896,-8.88178e-15
0.0217714,0.00461818,-33.9896,-1.06581e-14
0.0217714,0.00554182,-33.9896,-60.265
0.0217714,0.00646545,19.5793,3.55271e-14
0.0217714,0.00738909,19.5793,3.55271e-14
0.0217714,0.00831273,19.5793,22.0267
0.0217714,0.00923636,-7.12496e-15,8.39727e-15
0.0217714,0.01016,-3.6586e-29,8.39727e-15
0.02286,0,0,-88.6589
0.02286,0.000923636,78.8079,0
0.02286,0.00184727,78.8079,0
0.02286,0.00277091,-33.9896,0
0.02286,0.00369455,-33.9896,0
0.02286,0.00461818,-33.9896,-7.88861e-30
0.02286,0.00554182,19.5793,0
0.02286,0.00646545,19.5793,0
0.02286,0.00738909,19.5793,-1.19907e-28
0.02286,0.00831273,-1.42499e-14,-2.05796e-29
0.02286,0.00923636,-7.12496e-15,1.02898e-29
0.02286,0.01016,-3.6586e-29,0
