x,y,Ex,Ey
0,0,0,0
0,0.0454545,0,0
0,0.0909091,0,0
0,0.136364,0,-0.099779
0,0.181818,0,-0.144363
0,0.227273,0,-0.188947
0,0.272727,0,-0.81966
0,0.318182,0,-0.639011
0,0.363636,0,-0.458362
0,0.409091,0,-1.19546
0,0.454545,0,-0.960131
0,0.5,0,-0.724801
0.047619,0,0,0
0.047619,0.0454545,0,0
0.047619,0.0909091,0.0863992,-0.0768069
0.047619,0.136364,0.0337649,-0.0760731
0.047619,0.181818,0.0337649,-0.120657
0.047619,0.227273,0.132044,0.150644
0.047619,0.272727,0.346661,-0.512352
0.047619,0.318182,0.346661,-0.331702
0.047619,0.363636,0.25329,0.386711
0.047619,0.409091,0.52265,-0.776353
0.047619,0.454545,0.480598,-0.286359
0.047619,0.5,0.642357,-0.642357
0.0952381,0,0,0
0.0952381,0.0454545,0.131752,-0.120625
0.0952381,0.0909091,0.340253,-0.296895
0.0952381,0.136364,0.0675299,-0.0523672
0.0952381,0.181818,0.115188,0.202051
0.0952381,0.227273,0.218004,0.368012
0.0952381,0.272727,0.693322,-0.205043
0.0952381,0.318182,0.1828,0.469282
0.0952381,0.363636,0.292233,0.739756
0.0952381,0.409091,0.236395,0.152082
0.0952381,0.454545,0.398154,-0.203916
0.0952381,0.5,0.559913,-0.559913
0.142857,0,-0.080262,0
0.142857,0.0454545,-0.288762,-0.204711
0.142857,0.0909091,-0.497262,-0.409422
0.142857,0.136364,-0.0559642,-0.0523052
0.142857,0.181818,-0.158781,-0.0233403
0.142857,0.227273,-0.261597,0.0056246
0.142857,0.272727,-0.117951,0.0649622
0.142857,0.318182,-0.227383,0.0272744
0.142857,0.363636,0.0129208,-0.0176817
0.142857,0.409091,-0.197457,-0.462678
0.142857,0.454545,-0.359216,-0.798996
0.142857,0.5,1.02828,-1.02828
0.190476,0,-0.0758653,0
0.190476,0.0454545,-0.284365,-0.204711
0.190476,0.0909091,0.335061,-0.174174
0.190476,0.136364,-0.0289449,-0.025286
0.190476,0.181818,-0.131761,0.00367894
0.190476,0.227273,0.048908,-0.126459
0.190476,0.272727,-0.171933,0.0270892
0.190476,0.318182,0.0168306,-0.024659
0.190476,0.363636,0.0354459,-0.0442009
0.190476,0.409091,-0.231028,-0.55274
0.190476,0.454545,0.672352,-0.352067
0.190476,0.5,0.832903,-0.832903
0.238095,0,-0.0714686,0
0.238095,0.0454545,0.14728,0.218825
0.238095,0.0909091,0.207481,-0.0354371
0.238095,0.136364,-0.00192564,0.00173327
0.238095,0.181818,0.0440548,-0.123383
0.238095,0.227273,0.0664069,-0.205289
0.238095,0.272727,0.0207404,-0.0316363
0.238095,0.318182,0.0393557,-0.0511781
0.238095,0.363636,0.057971,-0.07072
0.238095,0.409091,0.316428,0.324143
0.238095,0.454545,0.476979,-0.156694
0.238095,0.5,0.63753,-0.63753
0.285714,0,-0.117604,0
0.285714,0.0454545,-0.177805,-0.398042
0.285714,0.0909091,0.664313,-0.358476
0.285714,0.136364,0.107193,-0.41606
0.285714,0.181818,0.0848408,-0.377302
0.285714,0.227273,0.300753,-0.160862
0.285714,0.272727,0.025969,-0.339093
0.285714,0.318182,0.00735371,-0.442983
0.285714,0.363636,0.406441,-0.147372
0.285714,0.409091,-0.202669,-1.09697
0.285714,0.454545,-0.36322,-1.52395
0.285714,0.5,1.69275,-1.69275
0.333333,0,-0.200831,0
0.333333,0.0454545,0.371823,0.341796
0.333333,0.0909091,0.437116,0.0830054
0.333333,0.136364,0.284887,-0.220071
0.333333,0.181818,0.217588,0.0677406
0.333333,0.227273,0.289104,-0.0417379
0.333333,0.272727,0.0957566,-0.269306
0.333333,0.318182,0.325819,0.07116
0.333333,0.363636,0.438028,-0.0156192
0.333333,0.409091,-0.116116,-1.07604
0.333333,0.454545,1.09848,-0.520812
0.333333,0.5,1.32759,-1.32759
0.380952,0,-0.138062,0
0.380952,0.0454545,-0.203355,-0.722087
0.380952,0.0909091,-0.268648,-1.44417
0.380952,0.136364,-0.0833891,-1.62209
0.380952,0.181818,-0.154905,-1.65051
0.380952,0.227273,-0.22642,-1.67894
0.380952,0.272727,-0.189439,-1.54248
0.380952,0.318182,-0.301648,-1.52319
0.380952,0.363636,-0.413857,-1.50391
0.380952,0.409091,-0.4833,-1.898
0.380952,0.454545,-0.712408,-1.78475
0.380952,0.5,1.60246,-1.60246
0.428571,0,-0.380698,0
0.428571,0.0454545,-0.445991,-0.722087
0.428571,0.0909091,0.884393,-0.0864043
0.428571,0.136364,0.336536,-1.06424
0.428571,0.181818,0.26502,-1.09266
0.428571,0.227273,0.670771,0.116897
0.428571,0.272727,0.225042,-1.07735
0.428571,0.318182,0.112833,-1.05807
0.428571,0.363636,0.159682,0.800046
0.428571,0.409091,0.0491703,-1.36553
0.428571,0.454545,0.719411,0.0638958
0.428571,0.5,0.517693,-0.517693
0.47619,0,-0.623334,0
0.47619,0.0454545,0.591112,0.957456
0.47619,0.0909091,0.727872,0.696929
0.47619,0.136364,0.75646,-0.506391
0.47619,0.181818,0.33443,1.03735
0.47619,0.227273,0.381933,0.901345
0.47619,0.272727,0.639523,-0.612228
0.47619,0.318182,-0.246466,1.70215
0.47619,0.363636,-0.366344,1.80364
0.47619,0.409091,-0.163633,1.73025
0.47619,0.454545,-0.365351,1.14866
0.47619,0.5,-0.567069,0.567069
0.52381,0,-0.275099,0
0.52381,0.0454545,-0.411859,0.112085
0.52381,0.0909091,-0.548619,0.224169
0.52381,0.136364,-0.185988,2.25322
0.52381,0.181818,-0.233491,2.9089
0.52381,0.227273,-1.35217,0.119259
0.52381,0.272727,-0.125512,3.7646
0.52381,0.318182,-0.00563488,3.56754
0.52381,0.363636,-2.26432,1.32544
0.52381,0.409091,0.231204,1.22106
0.52381,0.454545,0.432922,0.352387
0.52381,0.5,0.210451,-0.210451
0.571429,0,-0.0731152,0
0.571429,0.0454545,-0.209876,0.112085
0.571429,0.0909091,0.182078,-1.0094
0.571429,0.136364,-0.272949,1.52053
0.571429,0.181818,-1.0043,-1.60137
0.571429,0.227273,-1.13448,-1.55585
0.571429,0.272727,-1.15574,2.41668
0.571429,0.318182,-1.18471,-1.06266
0.571429,0.363636,-1.17869,-0.303977
0.571429,0.409091,-0.718417,0.32758
0.571429,0.454545,0.381902,-0.466971
0.571429,0.5,0.49226,-0.49226
0.619048,0,0.128868,0
0.619048,0.0454545,-0.476632,-0.505859
0.619048,0.0909091,-0.579039,-1.1962
0.619048,0.136364,-0.65643,-3.322
0.619048,0.181818,-0.786613,-3.27648
0.619048,0.227273,-0.916797,-3.23096
0.619048,0.272727,-0.105107,-3.45077
0.619048,0.318182,-0.0990879,-2.69208
0.619048,0.363636,-0.0930689,-1.93339
0.619048,0.409091,0.553353,-0.723491
0.619048,0.454545,0.663711,-0.748781
0.619048,0.5,0.77407,-0.77407
0.666667,0,0.0808694,0
0.666667,0.0454545,0.183276,-0.405017
0.666667,0.0909091,0.82868,-0.53497
0.666667,0.136364,0.727181,0.388302
0.666667,0.181818,0.857364,0.899242
0.666667,0.227273,-0.187404,-0.616062
0.666667,0.272727,-0.336003,1.55771
0.666667,0.318182,-0.342022,1.48383
0.666667,0.363636,-0.923405,0.418443
0.666667,0.409091,-0.9303,-0.261979
0.666667,0.454545,-1.04066,-0.866215
0.666667,0.5,0.857079,-0.857079
0.714286,0,-0.363126,0
0.714286,0.0454545,0.360498,0.335356
0.714286,0.0909091,0.3616,-0.13108
0.714286,0.136364,0.839138,0.360142
0.714286,0.181818,-0.302075,-1.02842
0.714286,0.227273,-0.346427,-1.17698
0.714286,0.272727,-0.685039,0.924425
0.714286,0.318182,-0.440929,-0.699829
0.714286,0.363636,-0.449715,-0.285924
0.714286,0.409091,-1.32084,-0.619329
0.714286,0.454545,0.490187,-0.104048
0.714286,0.5,0.513433,-0.513433
0.761905,0,-0.084918,0
0.761905,0.0454545,-0.0860195,-0.390454
0.761905,0.0909091,-0.0871209,-0.780909
0.761905,0.136364,0.435257,0.510334
0.761905,0.181818,0.479609,1.00383
0.761905,0.227273,0.523961,1.49733
0.761905,0.272727,-0.00968294,2.00363
0.761905,0.318182,-0.000897151,1.85864
0.761905,0.363636,-1.14738,0.827257
0.761905,0.409091,-0.338547,-0.0335215
