x,y,Ex,Ey
0.761905,0.363636,-0.471992,0.277821
0.761905,0.409091,-0.595262,-0.0482284
0.761905,0.454545,-0.657077,-0.343941
0.761905,0.5,0.561624,-0.561624
0.809524,0,0.141774,0
0.809524,0.0454545,0.212071,-0.164953
0.809524,0.0909091,0.305462,-0.20969
0.809524,0.136364,0.556803,0.232877
0.809524,0.181818,0.623445,0.472943
0.809524,0.227273,-0.0380545,-0.516677
0.809524,0.272727,-0.262857,0.644859
0.809524,0.318182,-0.262668,-0.237783
0.809524,0.363636,-0.26137,-0.0672036
0.809524,0.409091,-0.750987,-0.215692
0.809524,0.454545,0.40706,-0.219421
0.809524,0.5,0.416973,-0.416973
0.857143,0,-0.208763,0
0.857143,0.0454545,0.0906001,0.167747
0.857143,0.0909091,0.0911046,-0.0476505
0.857143,0.136364,0.549083,0.187992
0.857143,0.181818,-0.124711,-0.712107
0.857143,0.227273,-0.132522,-0.789933
0.857143,0.272727,-0.0533439,-0.753386
0.857143,0.318182,-0.0520457,-0.582807
0.857143,0.363636,-0.0507475,-0.412228
0.857143,0.409091,0.252496,0.122783
0.857143,0.454545,0.262409,-0.0747694
0.857143,0.5,0.272321,-0.272321
0.904762,0,-0.050559,0
0.904762,0.0454545,-0.0510635,-0.0753334
0.904762,0.0909091,-0.051568,-0.150667
0.904762,0.136364,0.312168,0.578559
0.904762,0.181818,0.31998,0.941192
0.904762,0.227273,0.16031,-0.717539
0.904762,0.272727,-0.0559854,1.48285
0.904762,0.318182,-0.0572836,1.51489
0.904762,0.363636,-0.730855,0.254426
0.904762,0.409091,-0.327592,0.476312
0.904762,0.454545,-0.337505,0.24817
0.904762,0.5,-0.151637,0.151637
0.952381,0,-0.115915,0
0.952381,0.0454545,-0.116419,-0.0753334
0.952381,0.0909091,0.291235,-0.427748
0.952381,0.136364,0.567918,0.433112
0.952381,0.181818,0.0801552,-1.15636
0.952381,0.227273,0.0801552,-1.23287
0.952381,0.272727,-0.104539,0.982865
0.952381,0.318182,-0.365427,-0.719302
0.952381,0.363636,-0.365427,-0.370485
0.952381,0.409091,-0.534536,0.18992
0.952381,0.454545,-0.0758186,0.0034463
0.952381,0.5,-0.0758186,0.0758186
1,0,-0.181271,0
1,0.0454545,0,-0.0708301
1,0.0909091,0,-0.348827
1,0.136364,0,-1.59517
1,0.181818,0,-1.67168
1,0.227273,0,-1.7482
1,0.272727,0,-1.69303
1,0.318182,0,-1.34421
1,0.363636,0,-0.995396
1,0.409091,0,-0.144745
1,0.454545,0,-0.0723723
1,0.5,0,0
