x,y,Ex,Ey
0,0,0,0
0,0.000923636,18.0855,0
0,0.00184727,36.171,0
0,0.00277091,65.1808,0
0,0.00369455,71.9554,0
0,0.00461818,78.73,0
0,0.00554182,82.7269,0
0,0.00646545,71.5214,0
0,0.00738909,60.316,0
0,0.00831273,42.3578,0
0,0.00923636,17.1905,0
0,0.01016,-7.97686,0
0.00108857,0,0,-21.315
0.00108857,0.000923636,18.0855,-21.315
0.00108857,0.00184727,52.6775,-1.51559
0.00108857,0.00277091,65.1808,-7.9843
0.00108857,0.00369455,71.9554,-7.9843
0.00108857,0.00461818,87.7639,5.65541
0.00108857,0.00554182,82.7269,13.2064
0.00108857,0.00646545,71.5214,13.2064
0.00108857,0.00738909,64.9261,21.5922
0.00108857,0.00831273,42.3578,29.6615
0.00108857,0.00923636,23.9393,37.1882
0.00108857,0.01016,0,37.1882
0.00217714,0,0,-42.6301
0.00217714,0.000923636,38.2645,-18.5023
0.00217714,0.00184727,52.6775,-18.5023
0.00217714,0.00277091,65.1808,-15.9686
0.00217714,0.00369455,86.6324,4.32195
0.00217714,0.00461818,87.7639,4.32195
0.00217714,0.00554182,82.7269,26.4127
0.00217714,0.00646545,79.6971,39.0009
0.00217714,0.00738909,64.9261,39.0009
0.00217714,0.00831273,47.8787,65.4024
0.00217714,0.00923636,23.9393,65.4024
0.00217714,0.01016,0,65.4024
0.00326571,0,0,-34.4835
0.00326571,0.000923636,12.1377,-34.4835
0.00326571,0.00184727,24.2754,-34.4835
0.00326571,0.00277091,29.4022,1.02288
0.00326571,0.00369455,34.9811,1.02288
0.00326571,0.00461818,40.56,1.02288
0.00326571,0.00554182,35.3031,51.6019
0.00326571,0.00646545,31.4102,51.6019
0.00326571,0.00738909,25.0848,48.5326
0.00326571,0.00831273,16.7368,87.6873
0.00326571,0.00923636,6.21345,87.6873
0.00326571,0.01016,0,89.4947
0.00435429,0,0,-48.7887
0.00435429,0.000923636,12.1377,-48.7887
0.00435429,0.00184727,22.5059,-47.0491
0.00435429,0.00277091,29.4022,-5.55222
0.00435429,0.00369455,34.9811,-5.55222
0.00435429,0.00461818,35.884,-7.79964
0.00435429,0.00554182,35.3031,56.19
0.00435429,0.00646545,26.9069,50.68
0.00435429,0.00738909,25.0848,50.68
0.00435429,0.00831273,16.7368,100.09
0.00435429,0.00923636,3.64232,93.7875
0.00435429,0.01016,0,93.7875
0.00544286,0,0,-63.0938
0.00544286,0.000923636,15.1704,-55.6944
0.00544286,0.00184727,22.5059,-55.6944
0.00544286,0.00277091,29.4022,-12.1273
0.00544286,0.00369455,33.1529,-11.0184
0.00544286,0.00461818,35.884,-11.0184
0.00544286,0.00554182,28.7289,52.8274
0.00544286,0.00646545,26.9069,52.8274
0.00544286,0.00738909,25.0848,52.8274
0.00544286,0.00831273,7.28465,98.0802
0.00544286,0.00923636,3.64232,98.0802
0.00544286,0.01016,0,98.0802
0.00653143,0,0,-57.422
0.00653143,0.000923636,-0.490723,-57.422
0.00653143,0.00184727,-20.0087,-78.6476
0.00653143,0.00277091,-23.3898,-13.0554
0.00653143,0.00369455,-21.9957,-13.0554
0.00653143,0.00461818,-36.6419,-31.1869
0.00653143,0.00554182,-32.8657,48.1578
0.00653143,0.00646545,-26.9756,48.1578
0.00653143,0.00738909,-29.6552,35.4097
0.00653143,0.00831273,-19.0329,89.8888
0.00653143,0.00923636,-8.55171,89.8888
0.00653143,0.01016,0,81.4338
0.00762,0,0,-56.8437
0.00762,0.000923636,-15.0358,-72.7867
0.00762,0.00184727,-20.0087,-72.7867
0.00762,0.00277091,-23.3898,-14.6984
0.00762,0.00369455,-38.3043,-33.1461
0.00762,0.00461818,-36.6419,-33.1461
0.00762,0.00554182,-32.8657,41.2159
